,location,recording_date_time,species_code,Year_since_logging,mean_amp,SM2
8393,H-RS-12-8,2021-06-21 05:40:00,WTSP,19,-51.37,0
8394,H-RS-12-8,2021-06-21 05:40:00,WTSP,19,-56.47,0
8395,H-RS-12-9,2021-06-18 06:40:00,WTSP,20,-57.685,0
8396,H-RS-12-9,2021-06-20 07:40:00,WTSP,20,-60.25,0
8397,H-RS-12-9,2021-06-20 07:40:00,WTSP,20,-61.69,0
8398,H-RS-19-91,2021-05-29 07:20:00,REVI,17,-18.32,1
8399,H-RS-19-91,2021-05-29 07:20:00,TEWA,17,-20.96,1
8400,H-RS-19-91,2021-05-29 07:20:00,TEWA,17,-34.155,1
8401,H-RS-19-91,2021-05-29 07:20:00,WTSP,17,-37.635,1
8402,H-RS-19-91,2021-05-29 09:00:00,REVI,17,-14.895,1
8403,H-RS-19-91,2021-05-29 09:00:00,TEWA,17,-20.655,1
8404,H-RS-19-91,2021-05-31 05:40:00,REVI,17,-20.5,1
8405,H-RS-19-91,2021-05-31 05:40:00,TEWA,17,-34.035,1
8406,H-RS-19-91,2021-06-01 06:40:00,TEWA,17,-43.165000000000006,1
8407,H-RS-19-91,2021-06-01 06:40:00,REVI,17,-26.68,1
8408,H-RS-19-91,2021-06-01 06:40:00,REVI,17,-42.21,1
8409,H-RS-19-91,2021-06-01 06:40:00,WTSP,17,-49.92,1
8410,H-RS-19-91,2021-06-02 07:40:00,REVI,17,-18.9,1
8411,H-RS-19-91,2021-06-02 07:40:00,TEWA,17,-33.465,1
8412,H-RS-19-91,2021-06-03 08:20:00,TEWA,17,-40.915,1
8413,H-RS-19-91,2021-06-03 08:20:00,REVI,17,-21.47,1
8414,H-RS-19-91,2021-06-03 08:20:00,WTSP,17,-48.19,1
8415,H-RS-19-91,2021-06-04 07:20:00,TEWA,17,-34.05,1
8416,H-RS-19-91,2021-06-04 07:20:00,REVI,17,-48.21,1
8417,H-RS-19-91,2021-06-04 07:20:00,WTSP,17,-51.515,1
8418,H-RS-19-91,2021-06-04 07:20:00,REVI,17,-42.23,1
8419,H-RS-19-91,2021-06-06 09:00:00,WTSP,17,-36.95,1
8420,H-RS-19-91,2021-06-07 07:40:00,TEWA,17,-42.69,1
8421,H-RS-19-91,2021-06-07 07:40:00,REVI,17,-41.815,1
8422,H-RS-19-91,2021-06-07 08:40:00,TEWA,17,-40.58,1
8423,H-RS-19-91,2021-06-08 07:00:00,WTSP,17,-47.81,1
8424,H-RS-19-91,2021-06-08 07:00:00,TEWA,17,-41.945,1
8425,H-RS-19-91,2021-06-09 09:00:00,TEWA,17,-44.115,1
8426,H-RS-19-91,2021-06-09 09:00:00,WTSP,17,-47.43,1
8427,H-RS-19-91,2021-06-10 05:40:00,TEWA,17,-31.22,1
8428,H-RS-19-91,2021-06-10 05:40:00,REVI,17,-34.13,1
8429,H-RS-19-91,2021-06-10 05:40:00,REVI,17,-45.120000000000005,1
8430,H-RS-19-91,2021-06-11 07:20:00,REVI,17,-30.78,1
8431,H-RS-2-10,2021-06-06 05:20:00,RCKI,8,-42.965,1
8432,H-RS-2-10,2021-06-06 05:20:00,RCKI,8,-44.935,1
8433,H-RS-2-10,2021-06-06 06:20:00,RCKI,8,-46.195,1
8434,H-RS-2-10,2021-06-06 06:20:00,RCKI,8,-48.175,1
8435,H-RS-2-10,2021-06-06 06:40:00,RCKI,8,-43.685,1
8436,H-RS-2-10,2021-06-06 06:40:00,RCKI,8,-33.965,1
8437,H-RS-2-10,2021-06-06 07:20:00,RCKI,8,-41.435,1
8438,H-RS-2-10,2021-06-06 07:20:00,RCKI,8,-40.735,1
8439,H-RS-2-10,2021-06-06 08:20:00,RCKI,8,-42.255,1
8440,H-RS-2-10,2021-06-07 05:20:00,OSFL,8,-40.26,1
8441,H-RS-2-10,2021-06-07 05:20:00,RCKI,8,-45.46,1
8442,H-RS-2-10,2021-06-08 08:40:00,RCKI,8,-41.49,1
8443,H-RS-2-10,2021-06-09 05:20:00,RCKI,8,-42.54,1
8444,H-RS-2-10,2021-06-09 05:20:00,RCKI,8,-46.42,1
8445,H-RS-2-10,2021-06-09 05:20:00,OSFL,8,-52.33,1
8446,H-RS-2-10,2021-06-09 07:00:00,RCKI,8,-30.865,1
8447,H-RS-2-11,2021-06-08 08:20:00,RCKI,8,-50.040000000000006,1
8448,H-RS-2-11,2021-06-08 08:20:00,YRWA,8,-50.55,1
8449,H-RS-2-11,2021-06-11 07:00:00,RCKI,8,-43.425,1
8450,H-RS-2-11,2021-06-12 07:20:00,RCKI,8,-46.120000000000005,1
8451,H-RS-2-11,2021-06-12 08:40:00,RCKI,8,-49.765,1
8452,H-RS-21-19,2021-06-30 06:40:00,REVI,17,-44.245,0
8453,H-RS-21-19,2021-06-30 06:40:00,WTSP,17,-49.93,0
8454,H-RS-21-19,2021-06-30 07:40:00,WTSP,17,-49.27,0
8455,H-RS-21-19,2021-06-30 07:40:00,REVI,17,-38.355,0
8456,H-RS-21-19,2021-06-30 07:40:00,WTSP,17,-42.395,0
8457,H-RS-21-19,2021-06-30 07:40:00,WTSP,17,-30.37,0
8458,H-RS-21-19,2021-06-30 08:00:00,WTSP,17,-35.33,0
8459,H-RS-21-19,2021-06-30 08:00:00,WTSP,17,-54.975,0
8460,H-RS-21-19,2021-06-30 08:00:00,WTSP,17,-26.5,0
8461,H-RS-21-19,2021-06-30 08:00:00,REVI,17,-41.875,0
8462,H-RS-21-19,2021-06-30 08:00:00,WTSP,17,-55.085,0
8463,H-RS-21-19,2021-06-30 08:40:00,WTSP,17,-47.545,0
8464,H-RS-21-19,2021-06-30 08:40:00,WTSP,17,-53.535,0
8465,H-RS-21-19,2021-07-01 06:20:00,WTSP,17,-22.05,0
8466,H-RS-21-19,2021-07-01 06:20:00,WTSP,17,-15.905,0
8467,H-RS-21-19,2021-07-01 08:40:00,WTSP,17,-44.905,0
8468,H-RS-21-19,2021-07-01 08:40:00,WTSP,17,-33.25,0
8469,H-RS-21-19,2021-07-01 08:40:00,WTSP,17,-25.295,0
8470,H-RS-21-19,2021-07-02 06:00:00,REVI,17,-46.145,0
8471,H-RS-21-19,2021-07-02 06:00:00,WTSP,17,-24.34,0
8472,H-RS-21-19,2021-07-02 06:00:00,WTSP,17,-39.44,0
8473,H-RS-21-19,2021-07-02 06:00:00,WTSP,17,-42.935,0
8474,H-RS-21-19,2021-07-02 07:40:00,WTSP,17,-46.195,0
8475,H-RS-21-19,2021-07-02 07:40:00,WTSP,17,-47.345,0
8476,H-RS-21-19,2021-07-02 07:40:00,WTSP,17,-39.075,0
8477,H-RS-21-19,2021-07-03 06:20:00,WTSP,17,-42.605,0
8478,H-RS-21-19,2021-07-03 06:20:00,WTSP,17,-29.265,0
8479,H-RS-21-19,2021-07-03 06:20:00,WTSP,17,-30.135,0
8480,H-RS-21-19,2021-07-03 06:40:00,WTSP,17,-34.739999999999995,0
8481,H-RS-21-19,2021-07-03 06:40:00,WTSP,17,-36.14,0
8482,H-RS-21-19,2021-07-03 07:40:00,WTSP,17,-49.695,0
8483,H-RS-21-19,2021-07-03 07:40:00,WTSP,17,-41.67,0
8484,H-RS-21-19,2021-07-03 07:40:00,WTSP,17,-42.94499999999999,0
8485,H-RS-21-19,2021-07-03 07:40:00,WTSP,17,-25.59,0
8486,H-RS-21-19,2021-07-03 07:40:00,REVI,17,-44.16,0
8487,H-RS-21-19,2021-07-03 08:20:00,WTSP,17,-29.715,0
8488,H-RS-21-19,2021-07-03 08:20:00,WTSP,17,-42.805,0
8489,H-RS-21-19,2021-07-03 08:20:00,WTSP,17,-38.38,0
8490,H-RS-2-12,2021-06-08 05:20:00,WTSP,8,-56.615,1
8491,H-RS-2-12,2021-06-08 08:00:00,YRWA,8,-35.725,1
8492,H-RS-2-12,2021-06-11 06:00:00,WTSP,8,-49.620000000000005,1
8493,H-RS-21-20,2021-06-30 05:20:00,WTSP,21,-41.97,1
8494,H-RS-21-20,2021-06-30 05:20:00,REVI,21,-39.195,1
8495,H-RS-21-20,2021-06-30 05:20:00,REVI,21,-42.565,1
8496,H-RS-21-20,2021-06-30 05:20:00,WTSP,21,-31.795,1
8497,H-RS-21-20,2021-06-30 05:20:00,WTSP,21,-47.635,1
8498,H-RS-21-20,2021-06-30 06:20:00,REVI,21,-35.285,1
8499,H-RS-21-20,2021-06-30 06:20:00,WTSP,21,-48.545,1
8500,H-RS-21-20,2021-06-30 06:20:00,WTSP,21,-50.56999999999999,1
8501,H-RS-21-20,2021-06-30 06:20:00,WTSP,21,-53.755,1
8502,H-RS-21-20,2021-06-30 08:00:00,WTSP,21,-52.72,1
8503,H-RS-21-20,2021-06-30 08:00:00,WTSP,21,-43.93,1
8504,H-RS-21-20,2021-07-01 06:20:00,WTSP,21,-47.56,1
8505,H-RS-21-20,2021-07-01 06:40:00,WTSP,21,-43.82,1
8506,H-RS-21-20,2021-07-01 06:40:00,WTSP,21,-28.96,1
8507,H-RS-21-20,2021-07-01 06:40:00,WTSP,21,-48.625,1
8508,H-RS-21-20,2021-07-02 05:40:00,REVI,21,-41.075,1
8509,H-RS-21-20,2021-07-02 05:40:00,WTSP,21,-33.19,1
8510,H-RS-21-20,2021-07-02 05:40:00,WTSP,21,-44.445,1
8511,H-RS-21-20,2021-07-02 05:40:00,WTSP,21,-43.29,1
8512,H-RS-21-20,2021-07-02 06:00:00,REVI,21,-33.345,1
8513,H-RS-21-20,2021-07-02 06:00:00,WTSP,21,-41.875,1
8514,H-RS-21-20,2021-07-02 06:00:00,WTSP,21,-45.42,1
8515,H-RS-21-20,2021-07-02 06:00:00,WTSP,21,-44.235,1
8516,H-RS-21-20,2021-07-02 06:00:00,WTSP,21,-44.105,1
8517,H-RS-21-20,2021-07-02 06:40:00,WTSP,21,-42.3,1
8518,H-RS-21-20,2021-07-02 06:40:00,WTSP,21,-46.805,1
8519,H-RS-21-20,2021-07-02 07:00:00,WTSP,21,-49.35,1
8520,H-RS-21-20,2021-07-02 07:00:00,WTSP,21,-40.790000000000006,1
8521,H-RS-21-20,2021-07-02 07:00:00,WTSP,21,-22.95,1
8522,H-RS-21-20,2021-07-02 07:00:00,WTSP,21,-42.435,1
8523,H-RS-21-20,2021-07-02 07:00:00,REVI,21,-44.725,1
8524,H-RS-21-20,2021-07-02 08:20:00,WTSP,21,-43.565,1
8525,H-RS-21-20,2021-07-02 08:20:00,WTSP,21,-46.63,1
8526,H-RS-21-20,2021-07-02 08:20:00,WTSP,21,-30.15,1
8527,H-RS-21-20,2021-07-02 08:20:00,WTSP,21,-37.31,1
8528,H-RS-21-20,2021-07-02 09:00:00,WTSP,21,-43.345,1
8529,H-RS-21-20,2021-07-02 09:00:00,WTSP,21,-48.31,1
8530,H-RS-21-20,2021-07-02 09:00:00,WTSP,21,-42.805,1
8531,H-RS-21-20,2021-07-02 09:20:00,WTSP,21,-49.28,1
8532,H-RS-21-20,2021-07-03 05:40:00,WTSP,21,-45.155,1
8533,H-RS-21-20,2021-07-03 05:40:00,WTSP,21,-24.725,1
8534,H-RS-21-20,2021-07-03 06:20:00,WTSP,21,-41.62,1
8535,H-RS-21-31,2021-06-30 05:20:00,REVI,17,-43.235,1
8536,H-RS-21-31,2021-06-30 08:20:00,REVI,17,-44.55,1
8537,H-RS-21-31,2021-06-30 09:00:00,REVI,17,-44.98,1
8538,H-RS-21-31,2021-07-01 08:20:00,WTSP,17,-50.755,1
8539,H-RS-21-31,2021-07-01 08:20:00,REVI,17,-45.215,1
8540,H-RS-21-31,2021-07-01 08:20:00,WTSP,17,-54.71,1
8541,H-RS-21-31,2021-07-01 08:40:00,REVI,17,-47.975,1
8542,H-RS-21-31,2021-07-01 09:20:00,WTSP,17,-50.67,1
8543,H-RS-21-31,2021-07-02 06:20:00,WTSP,17,-45.035,1
8544,H-RS-21-31,2021-07-02 07:00:00,WTSP,17,-50.305,1
8545,H-RS-21-31,2021-07-02 07:40:00,WTSP,17,-49.99,1
8546,H-RS-21-31,2021-07-02 08:40:00,WTSP,17,-54.295,1
8547,H-RS-21-36,2021-06-29 05:40:00,REVI,20,-45.75,1
8548,H-RS-21-36,2021-06-29 07:20:00,WTSP,20,-50.86,1
8549,H-RS-21-36,2021-06-29 07:20:00,WTSP,20,-50.72,1
8550,H-RS-21-36,2021-06-29 07:20:00,REVI,20,-46.04,1
8551,H-RS-21-36,2021-06-29 07:40:00,WTSP,20,-49.195,1
8552,H-RS-21-36,2021-06-29 07:40:00,REVI,20,-46.115,1
8553,H-RS-21-36,2021-06-29 07:40:00,WTSP,20,-48.625,1
8554,H-RS-21-36,2021-06-30 05:20:00,WTSP,20,-42.445,1
8555,H-RS-21-36,2021-06-30 05:20:00,WTSP,20,-42.09,1
8556,H-RS-21-36,2021-06-30 05:20:00,REVI,20,-42.825,1
8557,H-RS-21-36,2021-06-30 06:00:00,REVI,20,-36.870000000000005,1
8558,H-RS-21-36,2021-06-30 06:00:00,REVI,20,-44.870000000000005,1
8559,H-RS-21-36,2021-06-30 06:00:00,WTSP,20,-41.715,1
8560,H-RS-21-36,2021-06-30 06:00:00,WTSP,20,-41.22,1
8561,H-RS-21-36,2021-06-30 06:20:00,WTSP,20,-44.015,1
8562,H-RS-21-36,2021-06-30 06:20:00,REVI,20,-41.375,1
8563,H-RS-21-36,2021-06-30 06:20:00,REVI,20,-48.685,1
8564,H-RS-21-36,2021-06-30 06:20:00,WTSP,20,-51.2,1
8565,H-RS-21-36,2021-06-30 06:20:00,WTSP,20,-41.99,1
8566,H-RS-21-36,2021-06-30 07:00:00,WTSP,20,-46.25,1
8567,H-RS-21-36,2021-06-30 07:00:00,REVI,20,-47.26,1
8568,H-RS-21-36,2021-06-30 07:00:00,REVI,20,-49.93,1
8569,H-RS-21-36,2021-06-30 07:20:00,WTSP,20,-45.45,1
8570,H-RS-21-36,2021-06-30 07:20:00,REVI,20,-49.265,1
8571,H-RS-21-36,2021-06-30 07:20:00,WTSP,20,-52.05,1
8572,H-RS-21-36,2021-06-30 08:20:00,REVI,20,-38.62,1
8573,H-RS-21-36,2021-06-30 08:20:00,REVI,20,-43.995,1
8574,H-RS-21-36,2021-06-30 08:20:00,WTSP,20,-50.175,1
8575,H-RS-21-36,2021-06-30 08:20:00,WTSP,20,-41.805,1
8576,H-RS-21-36,2021-06-30 08:40:00,REVI,20,-39.93000000000001,1
8577,H-RS-21-36,2021-06-30 08:40:00,REVI,20,-45.5,1
8578,H-RS-21-36,2021-06-30 08:40:00,WTSP,20,-38.045,1
8579,H-RS-21-36,2021-07-02 08:00:00,REVI,20,-43.355,1
8580,H-RS-21-36,2021-07-02 08:00:00,TEWA,20,-27.0,1
8581,H-RS-21-36,2021-07-02 08:00:00,WTSP,20,-51.18,1
8582,H-RS-21-36,2021-07-02 08:40:00,WTSP,20,-30.345,1
8583,H-RS-21-36,2021-07-02 08:40:00,WTSP,20,-44.78,1
8584,H-RS-21-36,2021-07-02 08:40:00,WTSP,20,-48.095,1
8585,H-RS-21-36,2021-07-02 08:40:00,REVI,20,-46.54,1
8586,H-RS-21-36,2021-07-02 09:20:00,WTSP,20,-45.36,1
8587,H-RS-21-36,2021-07-02 09:20:00,TEWA,20,-31.835,1
8588,H-RS-21-36,2021-07-02 09:20:00,REVI,20,-42.085,1
8589,H-RS-21-37,2021-06-29 06:00:00,REVI,20,-26.64,1
8590,H-RS-21-37,2021-06-29 06:00:00,WTSP,20,-28.945,1
8591,H-RS-21-37,2021-06-29 06:00:00,WTSP,20,-43.555,1
8592,H-RS-21-37,2021-06-29 06:00:00,WTSP,20,-45.205,1
8593,H-RS-21-37,2021-06-29 06:00:00,REVI,20,-35.98,1
8594,H-RS-21-37,2021-06-29 06:00:00,YRWA,20,-35.81,1
8595,H-RS-21-37,2021-06-29 06:00:00,WTSP,20,-46.895,1
8596,H-RS-21-37,2021-06-29 07:40:00,YRWA,20,-40.205,1
8597,H-RS-21-37,2021-06-29 07:40:00,OSFL,20,-46.145,1
8598,H-RS-21-37,2021-06-29 07:40:00,WTSP,20,-49.21,1
8599,H-RS-21-37,2021-06-29 08:20:00,REVI,20,-46.935,1
8600,H-RS-21-37,2021-06-29 08:20:00,REVI,20,-30.665,1
8601,H-RS-21-37,2021-06-29 08:20:00,WTSP,20,-39.36,1
8602,H-RS-21-37,2021-06-29 08:20:00,WTSP,20,-41.425,1
8603,H-RS-21-37,2021-06-29 08:40:00,REVI,20,-24.02,1
8604,H-RS-21-37,2021-06-29 08:40:00,REVI,20,-45.35,1
8605,H-RS-21-37,2021-06-29 08:40:00,WTSP,20,-41.79,1
8606,H-RS-21-37,2021-06-29 08:40:00,WTSP,20,-48.06,1
8607,H-RS-21-37,2021-06-29 08:40:00,WTSP,20,-41.96,1
8608,H-RS-21-37,2021-06-30 06:40:00,WTSP,20,-50.935,1
8609,H-RS-21-37,2021-06-30 06:40:00,WTSP,20,-49.45,1
8610,H-RS-21-37,2021-06-30 08:40:00,REVI,20,-39.38,1
8611,H-RS-21-37,2021-06-30 08:40:00,WTSP,20,-53.925,1
8612,H-RS-21-37,2021-07-01 05:20:00,REVI,20,-35.495000000000005,1
8613,H-RS-21-37,2021-07-01 05:20:00,REVI,20,-29.33,1
8614,H-RS-21-37,2021-07-01 05:20:00,WTSP,20,-29.15,1
8615,H-RS-21-37,2021-07-01 05:20:00,WTSP,20,-36.275,1
8616,H-RS-21-37,2021-07-01 05:20:00,WTSP,20,-37.025,1
8617,H-RS-21-37,2021-07-01 08:00:00,REVI,20,-31.695,1
8618,H-RS-21-37,2021-07-01 08:00:00,WTSP,20,-32.345,1
8619,H-RS-21-37,2021-07-01 08:00:00,REVI,20,-40.875,1
8620,H-RS-21-37,2021-07-01 08:40:00,WTSP,20,-45.11,1
8621,H-RS-21-37,2021-07-02 06:20:00,REVI,20,-39.285,1
8622,H-RS-21-37,2021-07-02 06:20:00,REVI,20,-46.35,1
8623,H-RS-21-37,2021-07-02 06:20:00,WTSP,20,-47.97,1
8624,H-RS-21-37,2021-07-02 07:00:00,WTSP,20,-48.695,1
8625,H-RS-21-37,2021-07-02 07:00:00,WTSP,20,-44.255,1
8626,H-RS-21-37,2021-07-02 07:00:00,REVI,20,-39.46,1
8627,H-RS-21-37,2021-07-02 07:00:00,REVI,20,-43.935,1
8628,H-RS-21-37,2021-07-02 07:00:00,WTSP,20,-50.285,1
8629,H-RS-21-37,2021-07-02 08:40:00,REVI,20,-34.504999999999995,1
8630,H-RS-21-37,2021-07-02 08:40:00,WTSP,20,-40.485,1
8631,H-RS-21-37,2021-07-02 08:40:00,WTSP,20,-43.765,1
8632,H-RS-21-37,2021-07-02 08:40:00,YRWA,20,-41.21,1
8633,H-RS-21-37,2021-07-03 06:00:00,REVI,20,-32.25,1
8634,H-RS-21-37,2021-07-03 08:00:00,YRWA,20,-47.105,1
8635,H-RS-21-43,2021-06-29 05:20:00,REVI,20,-38.51,1
8636,H-RS-21-43,2021-06-29 05:20:00,REVI,20,-45.57,1
8637,H-RS-21-43,2021-06-29 05:20:00,WTSP,20,-30.645,1
8638,H-RS-21-43,2021-06-29 05:20:00,WTSP,20,-52.005,1
8639,H-RS-21-43,2021-06-29 05:20:00,WTSP,20,-39.305,1
8640,H-RS-21-43,2021-06-29 05:20:00,WTSP,20,-46.305,1
8641,H-RS-21-43,2021-06-29 05:40:00,REVI,20,-26.71,1
8642,H-RS-21-43,2021-06-29 05:40:00,REVI,20,-37.075,1
8643,H-RS-21-43,2021-06-29 05:40:00,REVI,20,-40.47,1
8644,H-RS-21-43,2021-06-29 07:20:00,REVI,20,-19.74,1
8645,H-RS-21-43,2021-06-29 07:20:00,WTSP,20,-36.895,1
8646,H-RS-21-43,2021-06-29 07:20:00,REVI,20,-37.36,1
8647,H-RS-21-43,2021-06-30 05:20:00,REVI,20,-54.58,1
8648,H-RS-21-43,2021-06-30 05:20:00,WTSP,20,-61.195,1
8649,H-RS-21-43,2021-06-30 05:40:00,REVI,20,-41.255,1
8650,H-RS-21-43,2021-06-30 05:40:00,WTSP,20,-56.535,1
8651,H-RS-21-43,2021-06-30 05:40:00,WTSP,20,-60.175,1
8652,H-RS-21-43,2021-06-30 06:20:00,REVI,20,-46.225,1
8653,H-RS-21-43,2021-06-30 07:40:00,REVI,20,-52.85,1
8654,H-RS-21-43,2021-06-30 09:00:00,REVI,20,-54.885,1
8655,H-RS-21-43,2021-07-01 06:40:00,REVI,20,-55.095,1
8656,H-RS-22-30,2021-06-21 06:00:00,TEWA,9,-46.705,1
8657,H-RS-22-30,2021-06-21 06:00:00,WTSP,9,-39.205,1
8658,H-RS-22-30,2021-06-21 06:00:00,REVI,9,-46.195,1
8659,H-RS-22-30,2021-06-21 06:00:00,WTSP,9,-43.325,1
8660,H-RS-22-30,2021-06-21 06:00:00,WTSP,9,-47.235,1
8661,H-RS-22-30,2021-06-21 06:00:00,TEWA,9,-42.21,1
8662,H-RS-22-30,2021-06-21 06:20:00,WTSP,9,-38.465,1
8663,H-RS-22-30,2021-06-21 06:20:00,TEWA,9,-42.495000000000005,1
8664,H-RS-22-30,2021-06-21 06:20:00,REVI,9,-41.34,1
8665,H-RS-22-30,2021-06-21 06:40:00,WTSP,9,-38.64,1
8666,H-RS-22-30,2021-06-21 06:40:00,REVI,9,-42.58,1
8667,H-RS-22-30,2021-06-21 06:40:00,WTSP,9,-47.085,1
8668,H-RS-22-30,2021-06-21 06:40:00,WTSP,9,-40.5,1
8669,H-RS-22-30,2021-06-21 06:40:00,REVI,9,-48.405,1
8670,H-RS-22-30,2021-06-21 09:00:00,WTSP,9,-37.38,1
8671,H-RS-22-30,2021-06-21 09:00:00,WTSP,9,-45.835,1
8672,H-RS-22-30,2021-06-21 09:00:00,WTSP,9,-45.185,1
8673,H-RS-22-30,2021-06-21 09:00:00,WTSP,9,-36.03,1
8674,H-RS-22-30,2021-06-21 09:00:00,REVI,9,-45.55,1
8675,H-RS-22-30,2021-06-22 05:20:00,REVI,9,-38.485,1
8676,H-RS-22-30,2021-06-22 05:20:00,WTSP,9,-48.405,1
8677,H-RS-22-30,2021-06-22 05:20:00,WTSP,9,-56.81,1
8678,H-RS-22-30,2021-06-22 06:20:00,REVI,9,-41.67,1
8679,H-RS-22-30,2021-06-22 06:20:00,WTSP,9,-40.66,1
8680,H-RS-22-30,2021-06-22 06:20:00,WTSP,9,-46.48,1
8681,H-RS-22-30,2021-06-22 06:40:00,WTSP,9,-36.995000000000005,1
8682,H-RS-22-30,2021-06-22 06:40:00,REVI,9,-41.77,1
8683,H-RS-22-30,2021-06-22 06:40:00,WTSP,9,-37.54,1
8684,H-RS-22-30,2021-06-22 09:00:00,REVI,9,-36.82,1
8685,H-RS-22-30,2021-06-22 09:00:00,WTSP,9,-48.03,1
8686,H-RS-22-30,2021-06-22 09:00:00,WTSP,9,-42.51,1
8687,H-RS-22-30,2021-06-23 06:00:00,TEWA,9,-42.84,1
8688,H-RS-22-30,2021-06-23 06:00:00,WTSP,9,-39.005,1
8689,H-RS-22-30,2021-06-23 06:00:00,WTSP,9,-50.575,1
8690,H-RS-22-30,2021-06-23 06:00:00,WTSP,9,-48.71,1
8691,H-RS-22-30,2021-06-23 06:00:00,REVI,9,-37.105,1
8692,H-RS-22-30,2021-06-23 07:00:00,WTSP,9,-36.645,1
8693,H-RS-22-30,2021-06-23 07:00:00,WTSP,9,-41.485,1
8694,H-RS-22-30,2021-06-23 07:00:00,REVI,9,-31.935,1
8695,H-RS-22-30,2021-06-23 07:20:00,WTSP,9,-45.08,1
8696,H-RS-22-30,2021-06-23 07:20:00,WTSP,9,-43.005,1
8697,H-RS-22-30,2021-06-23 07:20:00,REVI,9,-40.93,1
8698,H-RS-22-30,2021-06-23 07:20:00,WTSP,9,-43.495,1
8699,H-RS-22-30,2021-06-23 08:20:00,REVI,9,-32.52,1
8700,H-RS-22-30,2021-06-23 08:20:00,WTSP,9,-43.31,1
8701,H-RS-22-30,2021-06-24 07:00:00,TEWA,9,-40.745000000000005,1
8702,H-RS-22-30,2021-06-24 07:00:00,WTSP,9,-43.17,1
8703,H-RS-22-30,2021-06-24 07:00:00,WTSP,9,-46.365,1
8704,H-RS-22-30,2021-06-24 07:00:00,REVI,9,-43.655,1
8705,H-RS-22-30,2021-06-24 07:00:00,WTSP,9,-52.145,1
8706,H-RS-22-30,2021-06-24 07:00:00,TEWA,9,-38.835,1
8707,H-RS-22-30,2021-06-24 07:40:00,WTSP,9,-45.26,1
8708,H-RS-22-30,2021-06-24 07:40:00,REVI,9,-45.86,1
8709,H-RS-22-30,2021-06-24 08:40:00,WTSP,9,-39.26,1
8710,H-RS-22-30,2021-06-24 08:40:00,WTSP,9,-35.760000000000005,1
8711,H-RS-22-30,2021-06-24 08:40:00,WTSP,9,-40.08,1
8712,H-RS-22-30,2021-06-24 08:40:00,REVI,9,-46.935,1
8713,H-RS-22-32,2021-06-21 05:40:00,WTSP,8,-35.535,1
8714,H-RS-22-32,2021-06-21 05:40:00,TEWA,8,-34.489999999999995,1
8715,H-RS-22-32,2021-06-21 05:40:00,REVI,8,-35.045,1
8716,H-RS-22-32,2021-06-21 06:00:00,REVI,8,-38.675,1
8717,H-RS-22-32,2021-06-21 06:00:00,TEWA,8,-31.765,1
8718,H-RS-22-32,2021-06-21 06:40:00,WTSP,8,-32.135000000000005,1
8719,H-RS-22-32,2021-06-21 06:40:00,REVI,8,-42.35,1
8720,H-RS-22-32,2021-06-21 06:40:00,WTSP,8,-49.42,1
8721,H-RS-22-32,2021-06-21 06:40:00,WTSP,8,-31.295,1
8722,H-RS-22-32,2021-06-21 07:20:00,TEWA,8,-29.305,1
8723,H-RS-22-32,2021-06-21 07:20:00,REVI,8,-41.06,1
8724,H-RS-22-32,2021-06-21 07:20:00,WTSP,8,-35.965,1
8725,H-RS-22-32,2021-06-21 07:20:00,WTSP,8,-29.17,1
8726,H-RS-22-32,2021-06-21 07:20:00,WTSP,8,-51.96,1
8727,H-RS-22-32,2021-06-21 08:00:00,REVI,8,-33.75,1
8728,H-RS-22-32,2021-06-21 08:00:00,TEWA,8,-37.95,1
8729,H-RS-22-32,2021-06-22 05:40:00,WTSP,8,-47.44,1
8730,H-RS-22-32,2021-06-22 05:40:00,TEWA,8,-42.760000000000005,1
8731,H-RS-22-32,2021-06-22 06:20:00,TEWA,8,-30.82,1
8732,H-RS-22-32,2021-06-22 06:20:00,REVI,8,-30.065,1
8733,H-RS-22-32,2021-06-22 06:20:00,REVI,8,-36.075,1
8734,H-RS-22-32,2021-06-22 07:40:00,TEWA,8,-32.635,1
8735,H-RS-22-32,2021-06-22 07:40:00,WTSP,8,-37.68,1
8736,H-RS-22-32,2021-06-22 07:40:00,REVI,8,-28.895000000000003,1
8737,H-RS-22-32,2021-06-22 08:20:00,WTSP,8,-45.05,1
8738,H-RS-22-32,2021-06-22 08:20:00,WTSP,8,-36.3,1
8739,H-RS-22-32,2021-06-22 08:20:00,REVI,8,-44.1,1
8740,H-RS-22-32,2021-06-22 09:00:00,TEWA,8,-38.89,1
8741,H-RS-22-32,2021-06-22 09:00:00,WTSP,8,-35.62,1
8742,H-RS-22-32,2021-06-23 07:20:00,TEWA,8,-35.5,1
8743,H-RS-22-32,2021-06-23 07:20:00,WTSP,8,-50.105,1
8744,H-RS-22-32,2021-06-23 07:20:00,WTSP,8,-43.14,1
8745,H-RS-22-32,2021-06-24 05:40:00,WTSP,8,-37.795,1
8746,H-RS-22-32,2021-06-24 05:40:00,REVI,8,-28.92,1
8747,H-RS-22-32,2021-06-24 05:40:00,WTSP,8,-40.835,1
8748,H-RS-22-32,2021-06-24 05:40:00,WTSP,8,-33.465,1
8749,H-RS-22-32,2021-06-24 05:40:00,WTSP,8,-48.305,1
8750,H-RS-22-32,2021-06-24 05:40:00,TEWA,8,-30.64,1
