location,recording_date_time
RETNO-1-35,2019-07-07 5:01
RETNO-1-60,2019-07-07 5:51
RETNO-1-66,2019-07-07 5:51
RETNO-1-55,2019-07-07 6:31
RETNO-1-66,2019-07-07 6:51
RETNO-1-35,2019-07-08 5:02
RETNO-1-37,2019-07-08 5:32
RETNO-1-55,2019-07-08 5:32
RETNO-1-63,2019-07-08 5:52
RETNO-1-63,2019-07-08 6:52
RETNO-1-35,2019-07-08 7:32
RETNO-1-45,2019-07-08 7:52
RETNO-1-60,2019-07-08 7:52
RETNO-1-63,2019-07-08 7:52
RETNO-1-66,2019-07-08 7:52
RETNO-1-45,2019-07-09 5:53
RETNO-1-60,2019-07-09 5:53
RETNO-1-60,2019-07-09 7:53
RETNO-1-66,2019-07-09 7:53
RETN-28-1,2020-06-11 7:41
RETN-29-3,2020-06-12 4:51
RETN-29-3,2020-06-12 5:21
RETN-29-3,2020-06-12 6:21
RETN-28-1,2020-06-12 6:41
RETN-29-3,2020-06-13 4:51
RETNO-2-144,2020-06-13 4:51
RETNO-3-3,2020-06-13 5:11
RETN-27-2,2020-06-13 5:21
RETN-29-3,2020-06-13 5:21
RETNO-2-144,2020-06-13 5:21
RETNO-3-2,2020-06-13 5:41
RETNO-3-3,2020-06-13 5:41
RETN-27-2,2020-06-13 6:21
RETN-29-3,2020-06-13 6:21
RETNO-2-144,2020-06-13 6:21
RETNO-3-2,2020-06-13 6:41
RETNO-3-3,2020-06-13 6:41
RETN-27-2,2020-06-13 7:21
RETNO-2-144,2020-06-13 7:21
RETNO-3-2,2020-06-13 7:41
RETNO-3-3,2020-06-13 7:41
RETN-27-2,2020-06-14 4:20
RETNO-2-144,2020-06-14 4:50
RETN-27-2,2020-06-14 5:20
RETNO-2-144,2020-06-14 5:20
RETNO-3-2,2020-06-14 5:40
RETNO-3-3,2020-06-14 5:40
RETN-27-2,2020-06-14 6:20
RETN-29-3,2020-06-14 6:20
RETNO-2-144,2020-06-14 6:20
RETNO-3-2,2020-06-14 6:40
RETNO-3-3,2020-06-14 6:40
RETN-27-2,2020-06-14 7:20
RETNO-2-144,2020-06-14 7:20
RETNO-3-2,2020-06-14 7:40
RETNO-3-3,2020-06-14 7:40
RETNO-2-144,2020-06-15 4:50
RETNO-3-2,2020-06-15 5:10
RETNO-2-144,2020-06-15 5:20
RETNO-3-2,2020-06-15 5:40
RETNO-3-3,2020-06-15 5:40
RETNO-2-144,2020-06-15 6:20
RETNO-3-2,2020-06-15 6:40
RETNO-3-3,2020-06-15 6:40
RETNO-2-144,2020-06-15 7:20
RETN-28-1,2020-06-15 7:40
RETNO-3-2,2020-06-15 7:40
RETNO-3-3,2020-06-15 7:40
RETN-27-2,2020-06-16 5:20
RETNO-2-144,2020-06-16 5:20
RETNO-3-2,2020-06-16 5:40
RETNO-3-3,2020-06-16 5:40
RETNO-2-22,2020-06-16 5:53
RETN-29-3,2020-06-16 6:20
RETNO-2-144,2020-06-16 6:20
RETN-28-1,2020-06-16 6:40
RETNO-3-2,2020-06-16 6:40
RETNO-3-3,2020-06-16 6:40
RETNO-2-22,2020-06-16 6:53
RETNO-2-144,2020-06-16 7:20
RETN-28-1,2020-06-16 7:40
RETNO-3-2,2020-06-16 7:40
RETNO-3-3,2020-06-16 7:40
RETNO-2-22,2020-06-16 7:53
RETN-28-1,2020-06-17 5:10
FMX-2-18-2,2020-06-17 5:20
RETN-27-2,2020-06-17 5:20
RETNO-2-22,2020-06-17 5:23
RETN-28-1,2020-06-17 5:40
RETNO-3-3,2020-06-17 5:40
RETNO-2-22,2020-06-17 5:53
RETNO-2-72,2020-06-17 5:53
FMX-2-18-2,2020-06-17 6:20
RETN-27-2,2020-06-17 6:20
RETN-29-3,2020-06-17 6:20
RETN-28-1,2020-06-17 6:40
RETNO-3-3,2020-06-17 6:40
RETNO-2-22,2020-06-17 6:53
RETNO-2-72,2020-06-17 6:53
FMX-2-18-2,2020-06-17 7:20
RETN-27-2,2020-06-17 7:20
RETN-29-3,2020-06-17 7:20
RETNO-2-22,2020-06-17 7:53
RETNO-2-72,2020-06-17 7:53
FMX-2-18-2,2020-06-18 5:20
RETN-27-2,2020-06-18 5:20
RETNO-2-22,2020-06-18 5:23
RETNO-2-55,2020-06-18 5:23
RETNO-2-72,2020-06-18 5:23
RETNO-2-22,2020-06-18 5:53
RETNO-2-55,2020-06-18 5:53
RETNO-2-72,2020-06-18 5:53
FMX-2-18-2,2020-06-18 6:20
RETN-27-2,2020-06-18 6:20
RETNO-2-22,2020-06-18 6:53
RETNO-2-55,2020-06-18 6:53
RETNO-2-72,2020-06-18 6:53
FMX-2-18-2,2020-06-18 7:20
RETNO-2-22,2020-06-18 7:53
RETNO-2-55,2020-06-18 7:53
RETNO-2-72,2020-06-18 7:53
RETN-28-1,2020-06-19 5:10
FMX-2-18-2,2020-06-19 5:20
RETN-27-2,2020-06-19 5:20
RETNO-2-22,2020-06-19 5:24
RETNO-2-72,2020-06-19 5:24
RETN-28-1,2020-06-19 5:40
RETNO-2-120,2020-06-19 5:54
RETNO-2-55,2020-06-19 5:54
RETNO-2-72,2020-06-19 5:54
FMX-2-18-2,2020-06-19 6:20
RETN-28-1,2020-06-19 6:40
RETNO-2-120,2020-06-19 6:54
RETNO-2-22,2020-06-19 6:54
RETNO-2-55,2020-06-19 6:54
RETNO-2-72,2020-06-19 6:54
FMX-2-18-2,2020-06-19 7:20
RETN-27-2,2020-06-19 7:20
RETN-28-1,2020-06-19 7:40
RETNO-2-120,2020-06-19 7:54
RETNO-2-22,2020-06-19 7:54
RETNO-2-55,2020-06-19 7:54
RETNO-2-72,2020-06-19 7:54
FMX-2-18-2,2020-06-20 5:21
RETNO-2-120,2020-06-20 5:24
RETNO-2-55,2020-06-20 5:24
RETNO-2-72,2020-06-20 5:24
RETNO-2-120,2020-06-20 5:54
FMX-2-18-2,2020-06-20 6:21
RETN-29-3,2020-06-20 6:21
RETN-28-1,2020-06-20 6:41
RETNO-2-120,2020-06-20 6:54
RETNO-2-55,2020-06-20 6:54
RETNO-2-72,2020-06-20 6:54
FMX-2-18-2,2020-06-20 7:21
RETN-29-3,2020-06-20 7:21
RETNO-2-120,2020-06-20 7:54
RETNO-2-55,2020-06-20 7:54
RETNO-2-72,2020-06-20 7:54
FMX-2-18-2,2020-06-21 5:21
RETN-29-3,2020-06-21 5:21
RETNO-2-120,2020-06-21 5:24
RETNO-2-55,2020-06-21 5:24
RETNO-2-120,2020-06-21 5:54
RETNO-2-55,2020-06-21 5:54
FMX-2-18-2,2020-06-21 6:21
RETN-29-3,2020-06-21 6:21
RETNO-2-120,2020-06-21 6:54
RETNO-2-55,2020-06-21 6:54
FMX-2-18-2,2020-06-21 7:21
RETNO-2-120,2020-06-21 7:54
RETNO-2-55,2020-06-21 7:54
RETN-29-3,2020-06-22 5:21
RETNO-2-120,2020-06-22 5:24
RETNO-2-120,2020-06-22 6:54
RETNO-2-120,2020-06-22 7:54
RETNO-2-92,2020-07-04 5:31
RETNO-2-88,2020-07-04 6:01
RETNO-2-92,2020-07-04 6:01
RETNO-2-88,2020-07-04 7:01
RETNO-2-92,2020-07-04 7:01
RETNO-2-88,2020-07-04 8:01
RETNO-2-92,2020-07-04 8:01
RETNO-2-111,2020-07-05 5:02
RETNO-2-100,2020-07-05 5:32
RETNO-2-105,2020-07-05 5:32
RETNO-2-111,2020-07-05 5:32
RETNO-2-88,2020-07-05 5:32
RETNO-2-92,2020-07-05 5:32
RETNO-2-100,2020-07-05 6:02
RETNO-2-105,2020-07-05 6:02
RETNO-2-111,2020-07-05 6:02
RETNO-2-88,2020-07-05 6:02
RETNO-2-92,2020-07-05 6:02
RETNO-2-97,2020-07-05 6:02
RETNO-2-100,2020-07-05 7:02
RETNO-2-105,2020-07-05 7:02
RETNO-2-111,2020-07-05 7:02
RETNO-2-88,2020-07-05 7:02
RETNO-2-100,2020-07-05 8:02
RETNO-2-105,2020-07-05 8:02
RETNO-2-111,2020-07-05 8:02
RETNO-2-88,2020-07-05 8:02
RETNO-2-92,2020-07-05 8:02
RETNO-2-97,2020-07-05 8:02
RETNO-2-111,2020-07-06 5:03
RETNO-2-100,2020-07-06 5:33
RETNO-2-97,2020-07-06 5:33
RETNO-2-100,2020-07-06 6:03
RETNO-2-105,2020-07-06 6:03
RETNO-2-111,2020-07-06 6:03
RETNO-2-88,2020-07-06 6:03
RETNO-2-92,2020-07-06 6:03
RETNO-2-97,2020-07-06 6:03
RETNO-2-100,2020-07-06 7:03
RETNO-2-105,2020-07-06 7:03
RETNO-2-111,2020-07-06 7:03
RETNO-2-88,2020-07-06 7:03
RETNO-2-92,2020-07-06 7:03
RETNO-2-97,2020-07-06 7:03
RETNO-2-111,2020-07-06 8:03
RETNO-2-88,2020-07-06 8:03
RETNO-2-92,2020-07-06 8:03
RETNO-2-97,2020-07-06 8:03
RETNO-2-100,2020-07-07 5:34
RETNO-2-111,2020-07-07 5:34
RETNO-2-97,2020-07-07 5:34
RETNO-2-100,2020-07-07 6:04
RETNO-2-105,2020-07-07 6:04
RETNO-2-111,2020-07-07 6:04
RETNO-2-88,2020-07-07 6:04
RETNO-2-92,2020-07-07 6:04
RETNO-2-97,2020-07-07 6:04
RETNO-2-100,2020-07-07 7:04
RETNO-2-105,2020-07-07 7:04
RETNO-2-111,2020-07-07 7:04
RETNO-2-92,2020-07-07 7:04
RETNO-2-97,2020-07-07 7:04
RETNO-2-100,2020-07-07 8:04
RETNO-2-105,2020-07-07 8:04
RETNO-2-111,2020-07-07 8:04
RETNO-2-88,2020-07-07 8:04
RETNO-2-92,2020-07-07 8:04
RETNO-2-97,2020-07-07 8:04
RETNO-2-105,2020-07-08 5:35
RETNO-2-111,2020-07-08 5:35
RETNO-2-97,2020-07-08 5:35
RETNO-2-100,2020-07-08 6:05
RETNO-2-105,2020-07-08 6:05
RETNO-2-97,2020-07-08 6:05
RETNO-2-100,2020-07-08 7:05
RETNO-2-105,2020-07-08 7:05
RETNO-2-111,2020-07-08 7:05
RETNO-2-97,2020-07-08 7:05
RETNO-2-100,2020-07-08 8:05
RETNO-2-105,2020-07-08 8:05
RETNO-2-97,2020-07-08 8:05
H-N10-3-54,2021-06-18 6:40
H-N10-3-54,2021-06-18 7:20
H-N10-3-54,2021-06-18 9:00
H-N10-3-54,2021-06-19 6:00
H-N10-3-24,2021-06-19 7:20
H-N10-3-24,2021-06-19 8:00
H-N10-3-54,2021-06-19 8:20
H-N10-3-54,2021-06-19 8:40
H-N10-3-54,2021-06-19 9:20
H-N15-30-43,2021-06-20 5:00
H-N10-3-54,2021-06-20 5:40
H-N15-30-43,2021-06-20 6:00
H-N15-30-43,2021-06-20 7:00
H-N15-30-43,2021-06-20 7:20
H-N10-3-24,2021-06-20 7:40
H-N10-3-54,2021-06-20 7:40
H-N15-30-43,2021-06-20 7:40
H-N15-30-43,2021-06-20 8:20
H-N15-30-43,2021-06-20 8:40
H-N10-3-54,2021-06-20 9:20
H-N15-22-44,2021-06-21 5:20
H-N10-3-54,2021-06-21 5:40
H-N10-3-24,2021-06-21 6:40
H-N15-22-44,2021-06-21 7:00
H-N15-30-43,2021-06-21 7:00
H-N15-22-44,2021-06-21 7:20
H-N10-3-24,2021-06-21 8:00
H-N15-22-44,2021-06-21 8:00
H-N10-3-24,2021-06-21 8:20
H-N10-3-24,2021-06-21 8:40
H-N10-3-24,2021-06-21 9:20
H-N15-22-44,2021-06-22 5:00
H-N15-30-43,2021-06-22 5:00
H-N10-3-24,2021-06-22 7:00
H-N10-3-54,2021-06-22 7:00
H-N10-3-54,2021-06-22 8:00
H-N15-30-43,2021-06-22 8:20
H-N15-30-43,2021-06-23 5:00
H-N15-30-43,2021-06-23 5:20
H-N10-3-24,2021-06-23 6:40
H-N10-3-24,2021-06-23 7:40
H-N15-22-44,2021-06-23 7:40
H-N10-3-24,2021-06-24 5:40
H-N15-30-43,2021-06-24 6:00
H-N10-3-24,2021-06-24 6:20
H-N15-22-44,2021-06-24 7:40
H-N10-3-24,2021-06-24 8:00
H-N15-22-44,2021-06-24 8:00
H-N15-22-44,2021-06-24 8:20
H-N15-22-44,2021-06-25 5:40
H-N15-22-44,2021-06-25 7:20
H-N15-22-44,2021-06-25 7:40
H-N15-22-44,2021-06-25 8:20
H-N15-22-44,2021-06-25 8:40
H-N15-9-41,2021-06-30 5:00
H-N15-9-41,2021-06-30 5:40
H-N15-9-41,2021-06-30 6:00
H-N15-9-41,2021-06-30 6:20
H-N15-9-41,2021-06-30 7:00
H-N15-9-41,2021-06-30 7:40
H-N15-9-41,2021-06-30 8:00
H-N15-9-41,2021-07-01 5:20
H-N15-9-41,2021-07-01 6:00
H-N15-9-41,2021-07-01 6:40
H-N15-9-41,2021-07-01 7:00
H-N15-9-41,2021-07-01 7:40
H-N15-9-41,2021-07-01 8:00
H-N15-9-41,2021-07-01 8:40
H-N15-9-41,2021-07-01 9:20
H-STUMP-1-3,2022-06-12 5:48
H-STUMP-1-3,2022-06-12 6:33
H-STUMP-1-3,2022-06-12 6:48
H-STUMP-1-3,2022-06-12 7:18
H-STUMP-1-3,2022-06-13 7:03
H-STUMP-1-3,2022-06-14 6:17
H-STUMP-1-3,2022-06-14 6:32
H-STUMP-1-3,2022-06-15 5:47
H-STUMP-1-3,2022-06-15 6:32
H-STUMP-1-3,2022-06-15 6:47
H-STUMP-1-3,2022-06-16 5:47
H-STUMP-1-3,2022-06-16 6:32
H-STUMP-1-3,2022-06-16 6:47
H22-RS-1,2022-06-16 6:56
H22-RS-1,2022-06-16 7:11
H22-RS-1,2022-06-16 7:56
H22-RS-1,2022-06-16 8:11
H22-RS-1,2022-06-17 4:40
H-STUMP-1-3,2022-06-17 6:32
H-STUMP-1-3,2022-06-17 7:02
H22-RS-1,2022-06-17 8:40
H22-RS-1,2022-06-18 4:40
H22-RS-1,2022-06-18 5:10
H22-RS-1,2022-06-18 5:40
H22-RS-1,2022-06-18 5:55
H22-RS-1,2022-06-18 6:25
H22-RS-1,2022-06-19 9:10
H22-RS-1,2022-06-19 17:00
H22-RS-1,2022-06-20 5:10
H22-RS-1,2022-06-20 6:25
P-P15-2260,2022-06-29 4:41
P-P15-2260,2022-06-29 5:11
H-CC-1-21N,2022-06-29 5:21
P-P15-3N,2022-06-29 5:41
H-RS-1-16N,2022-06-29 5:51
P-P15-3N,2022-06-29 5:56
P-P15-3N,2022-06-29 6:11
P-P15-2260,2022-06-29 6:26
P-P15-3N,2022-06-29 6:26
P-P15-3N,2022-06-29 6:41
P-P15-2260,2022-06-29 6:56
H-CC-1-21N,2022-06-29 7:06
P-P15-3N,2022-06-29 7:11
P-P15-3N,2022-06-29 7:41
H-CC-1-21N,2022-06-30 4:37
H-CC-1-21N,2022-06-30 5:07
P-P15-2260,2022-06-30 5:42
P-P15-2260,2022-06-30 5:57
P-P15-3N,2022-06-30 5:57
P-P15-2260,2022-06-30 6:12
H-RS-1-16N,2022-06-30 6:22
P-P15-2260,2022-06-30 6:27
P-P15-3N,2022-06-30 6:27
H-CC-1-21N,2022-06-30 7:07
P-P15-3N,2022-06-30 7:27
P-P15-3N,2022-06-30 7:57
H-CC-1-21N,2022-07-01 4:52
H-RS-1-16N,2022-07-01 6:22
H-RS-1-16N,2022-07-01 6:52
H-CC-1-21N,2022-07-01 7:07
P-P15-3N,2022-07-01 7:28
H-RS-1-16N,2022-07-01 7:52
H-RS-1-16N,2022-07-01 8:07
H-RS-1-16N,2022-07-01 8:22
H-CC-1-21N,2022-07-01 8:37
P-P15-2260,2022-07-02 5:43
P-P15-3N,2022-07-02 5:44
P-P15-3N,2022-07-02 5:59
H-RS-1-16N,2022-07-02 6:38
P-P15-3N,2022-07-02 6:44
H-RS-1-16N,2022-07-02 6:53
H-CC-1-21N,2022-07-02 7:08
H-CC-1-21N,2022-07-03 4:24
P-P15-2260,2022-07-03 4:44
P-P15-2260,2022-07-03 5:14
H-CC-1-21N,2022-07-03 5:24
H-RS-1-16N,2022-07-03 6:24
H-CC-1-21N,2022-07-03 6:39
H-RS-1-16N,2022-07-03 7:09
H-CC-1-21N,2022-07-03 7:24
P-P15-2260,2022-07-03 7:29
H-CC-1-21N,2022-07-03 7:39
P-P15-2260,2022-07-03 7:44
P-P15-2260,2022-07-03 7:59
P-P15-2260,2022-07-03 8:14
H-RS-1-16N,2022-07-04 5:25
H-CC-1-21N,2022-07-05 4:26
H-RS-1-16N,2022-07-05 6:41
H-RS-1-16N,2022-07-05 6:56
H-RS-1-16N,2022-07-05 7:26
H23-RS-112,2023-05-26 5:29
H23-CC-1,2023-05-26 6:44
H23-CC-113,2023-05-26 6:44
H23-CC-1,2023-05-26 8:14
H23-CC-115,2023-05-26 8:29
H23-RS-112,2023-05-26 9:29
H23-CC-119,2023-05-27 5:58
H23-CC-114,2023-05-27 6:28
H23-CC-119,2023-05-27 6:43
H23-RS-118,2023-05-27 6:43
H23-RS-118,2023-05-27 6:58
H23-CC-113,2023-05-27 7:13
H23-CC-119,2023-05-27 7:28
H23-RS-116,2023-05-27 7:28
H23-CC-115,2023-05-27 7:43
H23-CC-113,2023-05-27 7:58
H23-CC-119,2023-05-27 8:13
H23-RS-118,2023-05-27 8:13
H23-CC-119,2023-05-27 8:58
H23-CC-113,2023-05-27 9:13
H23-RS-109,2023-05-27 9:13
H23-RS-118,2023-05-27 9:13
H23-RS-112,2023-05-27 9:28
H23-CC-111,2023-05-28 5:34
H23-RS-110,2023-05-28 5:57
H23-RS-109,2023-05-28 6:27
H23-RS-118,2023-05-28 6:42
H23-RS-4,2023-05-28 6:42
H23-CC-1,2023-05-28 6:57
H23-CC-111,2023-05-28 7:04
H23-CC-114,2023-05-28 7:12
H23-CC-119,2023-05-28 7:12
H23-CC-113,2023-05-28 7:27
H23-RS-110,2023-05-28 7:27
H23-CC-119,2023-05-28 7:57
H23-RS-110,2023-05-28 7:57
H23-RS-4,2023-05-28 7:57
H23-RS-110,2023-05-28 8:12
H23-CC-115,2023-05-28 8:27
H23-CC-119,2023-05-28 8:27
H23-CC-1,2023-05-28 8:42
H23-RS-109,2023-05-28 8:42
H23-RS-118,2023-05-28 8:42
H23-RS-4,2023-05-28 8:42
H23-CC-1,2023-05-28 8:57
H23-CC-113,2023-05-28 9:12
H23-CC-119,2023-05-28 9:27
H23-RS-118,2023-05-28 9:27
H23-RS-4,2023-05-28 9:27
H23-CC-1,2023-05-29 5:56
H23-CC-119,2023-05-29 5:56
H23-RS-109,2023-05-29 5:56
H23-RS-4,2023-05-29 5:56
H23-CC-113,2023-05-29 6:26
H23-CC-115,2023-05-29 6:26
H23-RS-129,2023-05-29 6:26
H23-RS-4,2023-05-29 6:26
H23-RS-112,2023-05-29 6:41
H23-RS-4,2023-05-29 6:41
H23-CC-113,2023-05-29 6:56
H23-RS-109,2023-05-29 6:56
H23-RS-112,2023-05-29 6:56
H23-RS-4,2023-05-29 6:56
H23-CC-115,2023-05-29 7:11
H23-RS-118,2023-05-29 7:11
H23-CC-113,2023-05-29 7:26
H23-CC-119,2023-05-29 7:26
H23-RS-4,2023-05-29 7:26
H23-CC-115,2023-05-29 7:41
H23-RS-109,2023-05-29 7:41
H23-RS-116,2023-05-29 7:41
H23-RS-129,2023-05-29 7:56
H23-CC-111,2023-05-29 8:03
H23-CC-113,2023-05-29 8:26
H23-CC-115,2023-05-29 8:41
H23-CC-1,2023-05-29 8:56
H23-CC-115,2023-05-29 8:56
H23-RS-109,2023-05-29 8:56
H23-RS-129,2023-05-29 8:56
H23-CC-115,2023-05-29 9:11
H23-RS-109,2023-05-29 9:11
H23-RS-118,2023-05-29 9:11
H23-RS-129,2023-05-30 5:55
H23-CC-111,2023-05-30 6:02
H23-CC-114,2023-05-30 6:40
H23-RS-116,2023-05-30 6:40
H23-RS-4,2023-05-30 6:40
H23-CC-89,2023-05-30 6:55
H23-RS-109,2023-05-30 6:55
H23-RS-110,2023-05-30 6:55
H23-RS-112,2023-05-30 6:55
H23-RS-117,2023-05-30 6:55
H23-CC-111,2023-05-30 7:02
H23-RS-117,2023-05-30 7:10
H23-RS-118,2023-05-30 7:10
H23-RS-4,2023-05-30 7:10
H23-CC-114,2023-05-30 7:25
H23-CC-89,2023-05-30 7:25
H23-RS-112,2023-05-30 7:25
H23-RS-118,2023-05-30 7:25
H23-RS-129,2023-05-30 7:25
H23-RS-4,2023-05-30 7:25
H23-CC-114,2023-05-30 7:40
H23-CC-119,2023-05-30 7:40
H23-RS-109,2023-05-30 7:40
H23-RS-5,2023-05-30 7:40
H23-RS-110,2023-05-30 7:55
H23-RS-118,2023-05-30 7:55
H23-RS-5,2023-05-30 7:55
H23-CC-1,2023-05-30 8:10
H23-RS-117,2023-05-30 8:10
H23-CC-89,2023-05-30 8:25
H23-RS-110,2023-05-30 8:25
H23-RS-112,2023-05-30 8:25
H23-RS-112,2023-05-30 8:40
H23-RS-129,2023-05-30 8:40
H23-RS-4,2023-05-30 8:40
H23-CC-114,2023-05-30 8:55
H23-RS-3,2023-05-30 8:55
H23-RS-4,2023-05-30 8:55
H23-RS-3,2023-05-30 9:10
H23-CC-89,2023-05-30 9:25
H23-RS-110,2023-05-30 9:25
H23-CC-111,2023-05-31 5:31
H23-CC-2,2023-05-31 5:54
H23-CC-2,2023-05-31 6:24
H23-RS-109,2023-05-31 6:24
H23-CC-2,2023-05-31 6:39
H23-RS-109,2023-05-31 6:39
H23-RS-129,2023-05-31 6:39
H23-RS-109,2023-05-31 6:54
H23-CC-111,2023-05-31 7:01
H23-CC-1,2023-05-31 7:09
H23-CC-115,2023-05-31 7:09
H23-RS-109,2023-05-31 7:09
H23-RS-118,2023-05-31 7:09
H23-RS-4,2023-05-31 7:09
H23-CC-89,2023-05-31 7:24
H23-RS-109,2023-05-31 7:24
H23-RS-116,2023-05-31 7:24
H23-RS-118,2023-05-31 7:24
H23-RS-3,2023-05-31 7:24
H23-CC-111,2023-05-31 8:01
H23-CC-89,2023-05-31 8:09
H23-RS-110,2023-05-31 8:09
H23-RS-3,2023-05-31 8:09
H23-CC-1,2023-05-31 8:24
H23-CC-115,2023-05-31 8:24
H23-CC-119,2023-05-31 8:39
H23-RS-116,2023-05-31 8:39
H23-CC-119,2023-05-31 8:54
H23-CC-114,2023-05-31 9:09
H23-RS-116,2023-05-31 9:09
H23-RS-117,2023-05-31 9:09
H23-RS-129,2023-05-31 9:09
H23-CC-111,2023-06-01 5:30
H23-CC-119,2023-06-01 5:54
H23-RS-117,2023-06-01 5:54
H23-CC-111,2023-06-01 6:00
H23-CC-89,2023-06-01 6:39
H23-RS-110,2023-06-01 6:54
H23-RS-118,2023-06-01 6:54
H23-RS-110,2023-06-01 7:09
H23-RS-112,2023-06-01 7:09
H23-RS-112,2023-06-01 7:39
H23-CC-111,2023-06-01 8:00
H23-RS-110,2023-06-01 9:24
H23-RS-224,2023-06-02 4:28
H23-CC-225,2023-06-02 4:56
H23-RS-224,2023-06-02 4:58
H23-CC-225,2023-06-02 5:26
H23-RS-224,2023-06-02 5:28
H23-CC-111,2023-06-02 5:29
H23-CC-1,2023-06-02 5:53
H23-CC-2,2023-06-02 5:53
H23-RS-117,2023-06-02 5:53
H23-CC-111,2023-06-02 5:59
H23-CC-89,2023-06-02 6:23
H23-RS-117,2023-06-02 6:23
H23-CC-225,2023-06-02 6:26
H23-RS-224,2023-06-02 6:28
H23-CC-1,2023-06-02 6:38
H23-CC-2,2023-06-02 6:38
H23-CC-89,2023-06-02 6:38
H23-RS-3,2023-06-02 6:38
H23-CC-1,2023-06-02 6:53
H23-RS-117,2023-06-02 6:53
H23-CC-111,2023-06-02 6:59
H23-CC-113,2023-06-02 7:23
H23-CC-225,2023-06-02 7:26
H23-RS-224,2023-06-02 7:28
H23-CC-113,2023-06-02 7:38
H23-CC-111,2023-06-02 7:59
H23-CC-114,2023-06-02 8:08
H23-RS-110,2023-06-02 8:08
H23-RS-5,2023-06-02 8:08
H23-CC-114,2023-06-02 8:23
H23-CC-2,2023-06-02 8:38
H23-CC-89,2023-06-02 8:38
H23-RS-110,2023-06-02 8:38
H23-RS-3,2023-06-02 8:38
H23-RS-112,2023-06-02 9:08
H23-CC-114,2023-06-02 9:23
H23-RS-110,2023-06-02 9:23
H23-RS-112,2023-06-02 9:23
H23-CC-123,2023-06-03 4:25
H23-RS-122,2023-06-03 4:26
H23-CC-197,2023-06-03 4:27
H23-RS-224,2023-06-03 4:27
H23-RS-108,2023-06-03 4:28
H23-CC-225,2023-06-03 4:55
H23-RS-198,2023-06-03 4:57
H23-RS-224,2023-06-03 4:57
H23-RS-108,2023-06-03 4:58
H23-CC-199,2023-06-03 4:59
H23-RS-122,2023-06-03 4:59
H23-CC-197,2023-06-03 5:00
H23-CC-170,2023-06-03 5:22
H23-CC-123,2023-06-03 5:25
H23-CC-225,2023-06-03 5:25
H23-CC-199,2023-06-03 5:26
H23-RS-122,2023-06-03 5:26
H23-CC-197,2023-06-03 5:27
H23-RS-198,2023-06-03 5:27
H23-RS-224,2023-06-03 5:27
H23-RS-108,2023-06-03 5:28
H23-CC-114,2023-06-03 5:52
H23-CC-171,2023-06-03 5:52
H23-CC-196,2023-06-03 5:52
H23-CC-236,2023-06-03 5:52
H23-RS-169,2023-06-03 5:52
H23-RS-237,2023-06-03 5:52
H23-CC-1,2023-06-03 6:22
H23-RS-3,2023-06-03 6:22
H23-CC-123,2023-06-03 6:25
H23-CC-225,2023-06-03 6:25
H23-CC-199,2023-06-03 6:26
H23-RS-122,2023-06-03 6:26
H23-CC-197,2023-06-03 6:27
H23-RS-198,2023-06-03 6:27
H23-RS-224,2023-06-03 6:27
H23-RS-108,2023-06-03 6:28
H23-CC-146,2023-06-03 6:37
H23-CC-170,2023-06-03 6:37
H23-CC-171,2023-06-03 6:37
H23-RS-3,2023-06-03 6:37
H23-CC-171,2023-06-03 6:52
H23-CC-2,2023-06-03 6:52
H23-RS-112,2023-06-03 6:52
H23-RS-116,2023-06-03 6:52
H23-CC-201,2023-06-03 6:58
H23-CC-170,2023-06-03 7:07
H23-RS-147,2023-06-03 7:07
H23-CC-123,2023-06-03 7:25
H23-CC-225,2023-06-03 7:25
H23-CC-199,2023-06-03 7:26
H23-RS-122,2023-06-03 7:26
H23-CC-197,2023-06-03 7:27
H23-RS-198,2023-06-03 7:27
H23-RS-224,2023-06-03 7:27
H23-RS-108,2023-06-03 7:28
H23-CC-89,2023-06-03 8:07
H23-RS-137,2023-06-03 8:07
H23-RS-237,2023-06-03 8:22
H23-CC-89,2023-06-03 8:37
H23-RS-117,2023-06-03 8:37
H23-RS-147,2023-06-03 8:37
H23-CC-196,2023-06-03 8:52
H23-CC-2,2023-06-03 8:52
H23-CC-113,2023-06-03 9:07
H23-RS-116,2023-06-03 9:07
H23-RS-3,2023-06-03 9:07
H23-CC-2,2023-06-03 9:22
H23-RS-116,2023-06-03 9:22
H23-RS-137,2023-06-03 9:22
H23-RS-3,2023-06-03 9:22
H23-CC-123,2023-06-04 3:24
H23-CC-123,2023-06-04 4:24
H23-RS-108,2023-06-04 4:27
H23-CC-123,2023-06-04 4:54
H23-CC-225,2023-06-04 4:54
H23-RS-198,2023-06-04 4:56
H23-RS-108,2023-06-04 4:57
H23-CC-199,2023-06-04 4:58
H23-RS-122,2023-06-04 4:58
H23-CC-197,2023-06-04 4:59
H23-CC-123,2023-06-04 5:24
H23-CC-225,2023-06-04 5:24
H23-CC-199,2023-06-04 5:25
H23-RS-122,2023-06-04 5:25
H23-CC-197,2023-06-04 5:26
H23-RS-198,2023-06-04 5:26
H23-RS-224,2023-06-04 5:26
H23-RS-108,2023-06-04 5:27
H23-CC-113,2023-06-04 5:52
H23-CC-114,2023-06-04 5:52
H23-RS-147,2023-06-04 5:52
H23-CC-115,2023-06-04 6:22
H23-CC-195,2023-06-04 6:22
