"","distance","species_code","BinForest","SM2","lwr","upr","predicted"
"796",301.723446893788,"WEME","FO",0,-57.3674136758044,-52.9404257262766,-55.1539197010405
"797",302.695390781563,"WEME","FO",0,-57.4688487642012,-53.0261061805296,-55.2474774723654
"798",303.667334669339,"WEME","FO",0,-57.5701995390244,-53.1116918393963,-55.3409456892104
"799",304.639278557114,"WEME","FO",0,-57.6714665172324,-53.1971833306327,-55.4343249239326
"800",305.61122244489,"WEME","FO",0,-57.7726502110559,-53.282581275783,-55.5276157434195
"801",306.583166332665,"WEME","FO",0,-57.8737511280567,-53.3678862902605,-55.6208187091586
"802",307.555110220441,"WEME","FO",0,-57.9747697711834,-53.4530989834278,-55.7139343773056
"803",308.527054108216,"WEME","FO",0,-58.0757066388283,-53.5382199586752,-55.8069632987518
"804",309.498997995992,"WEME","FO",0,-58.1765622248821,-53.6232498134982,-55.8999060191902
"805",310.470941883768,"WEME","FO",0,-58.277337018788,-53.7081891395738,-55.9927630791809
"806",311.442885771543,"WEME","FO",0,-58.3780315055955,-53.793038522835,-56.0855350142152
"807",312.414829659319,"WEME","FO",0,-58.4786461660126,-53.8777985435447,-56.1782223547787
"808",313.386773547094,"WEME","FO",0,-58.5791814764582,-53.9624697763686,-56.2708256264134
"809",314.35871743487,"WEME","FO",0,-58.6796379091126,-54.0470527904462,-56.3633453497794
"810",315.330661322645,"WEME","FO",0,-58.780015931968,-54.1315481494611,-56.4557820407145
"811",316.302605210421,"WEME","FO",0,-58.8803160088781,-54.2159564117104,-56.5481362102943
"812",317.274549098196,"WEME","FO",0,-58.9805385996068,-54.3002781301728,-56.6404083648898
"813",318.246492985972,"WEME","FO",0,-59.0806841598763,-54.3845138525756,-56.7325990062259
"814",319.218436873747,"WEME","FO",0,-59.1807531414142,-54.4686641214604,-56.8247086314373
"815",320.190380761523,"WEME","FO",0,-59.2807459920008,-54.5527294742488,-56.9167377331248
"816",321.162324649299,"WEME","FO",0,-59.3806631555142,-54.6367104433056,-57.0086867994099
"817",322.134268537074,"WEME","FO",0,-59.4805050719764,-54.7206075560022,-57.1005563139893
"818",323.10621242485,"WEME","FO",0,-59.5802721775973,-54.8044213347784,-57.1923467561879
"819",324.078156312625,"WEME","FO",0,-59.6799649048192,-54.888152297204,-57.2840586010116
"820",325.050100200401,"WEME","FO",0,-59.7795836823597,-54.971800956038,-57.3756923191989
"821",326.022044088176,"WEME","FO",0,-59.8791289352547,-55.0553678192888,-57.4672483772717
"822",326.993987975952,"WEME","FO",0,-59.9786010849002,-55.1388533902719,-57.5587272375861
"823",327.965931863727,"WEME","FO",0,-60.0780005490944,-55.2222581676673,-57.6501293583809
"824",328.937875751503,"WEME","FO",0,-60.1773277420779,-55.3055826455765,-57.7414551938272
"825",329.909819639279,"WEME","FO",0,-60.2765830745742,-55.388827313578,-57.8327051940761
"826",330.881763527054,"WEME","FO",0,-60.3757669538299,-55.4719926567818,-57.9238798053058
"827",331.85370741483,"WEME","FO",0,-60.4748797836531,-55.5550791558841,-58.0149794697686
"828",332.825651302605,"WEME","FO",0,-60.5739219644529,-55.6380872872201,-58.1060046258365
"829",333.797595190381,"WEME","FO",0,-60.6728938932766,-55.7210175228165,-58.1969557080465
"830",334.769539078156,"WEME","FO",0,-60.7717959638478,-55.8038703304432,-58.2878331471455
"831",335.741482965932,"WEME","FO",0,-60.8706285666034,-55.8866461736643,-58.3786373701338
"832",336.713426853707,"WEME","FO",0,-60.9693920887297,-55.9693455118882,-58.4693688003089
"833",337.685370741483,"WEME","FO",0,-61.0680869141989,-56.0519688004168,-58.5600278573078
"834",338.657314629259,"WEME","FO",0,-61.1667134238041,-56.1345164904945,-58.6506149571493
"835",339.629258517034,"WEME","FO",0,-61.2652719951947,-56.2169890293559,-58.7411305122753
"836",340.60120240481,"WEME","FO",0,-61.3637630029106,-56.2993868602731,-58.8315749315918
"837",341.573146292585,"WEME","FO",0,-61.4621868184165,-56.3817104226024,-58.9219486205095
"838",342.545090180361,"WEME","FO",0,-61.5605438101353,-56.4639601518302,-59.0122519809828
"839",343.517034068136,"WEME","FO",0,-61.6588343434813,-56.546136479618,-59.1024854115497
"840",344.488977955912,"WEME","FO",0,-61.7570587808925,-56.6282398338473,-59.1926493073699
"841",345.460921843687,"WEME","FO",0,-61.8552174818635,-56.7102706386631,-59.2827440602633
"842",346.432865731463,"WEME","FO",0,-61.9533108029768,-56.7922293145175,-59.3727700587472
"843",347.404809619238,"WEME","FO",0,-62.0513390979342,-56.8741162782126,-59.4627276880734
"844",348.376753507014,"WEME","FO",0,-62.1493027175876,-56.9559319429419,-59.5526173302648
"845",349.34869739479,"WEME","FO",0,-62.2472020099701,-57.0376767183322,-59.6424393641511
"846",350.320641282565,"WEME","FO",0,-62.3450373203251,-57.1193510104847,-59.7321941654049
"847",351.292585170341,"WEME","FO",0,-62.4428089911371,-57.2009552220147,-59.8218821065759
"848",352.264529058116,"WEME","FO",0,-62.5405173621601,-57.2824897520917,-59.9115035571259
"849",353.236472945892,"WEME","FO",0,-62.6381627704471,-57.3639549964784,-60.0010588834628
"850",354.208416833667,"WEME","FO",0,-62.7357455503782,-57.4453513475697,-60.0905484489739
"851",355.180360721443,"WEME","FO",0,-62.8332660336892,-57.5266791944299,-60.1799726140596
"852",356.152304609218,"WEME","FO",0,-62.930724549499,-57.6079389228313,-60.2693317361651
"853",357.124248496994,"WEME","FO",0,-63.028121424337,-57.6891309152904,-60.3586261698137
"854",358.09619238477,"WEME","FO",0,-63.1254569821705,-57.7702555511047,-60.4478562666376
"855",359.068136272545,"WEME","FO",0,-63.2227315444312,-57.8513132063887,-60.5370223754099
"856",360.040080160321,"WEME","FO",0,-63.3199454300414,-57.9323042541093,-60.6261248420754
"857",361.012024048096,"WEME","FO",0,-63.4170989554403,-58.0132290641208,-60.7151640097806
"858",361.983967935872,"WEME","FO",0,-63.5141924346095,-58.0940880031995,-60.8041402189045
"859",362.955911823647,"WEME","FO",0,-63.6112261790983,-58.1748814350777,-60.893053807088
"860",363.927855711423,"WEME","FO",0,-63.7082004980488,-58.255609720477,-60.9819051092629
"861",364.899799599198,"WEME","FO",0,-63.8051156982207,-58.3362732171419,-61.0706944576813
"862",365.871743486974,"WEME","FO",0,-63.9019720840154,-58.4168722798722,-61.1594221819438
"863",366.843687374749,"WEME","FO",0,-63.9987699575003,-58.4974072605549,-61.2480886090276
"864",367.815631262525,"WEME","FO",0,-64.0955096184325,-58.5778785081966,-61.3366940633146
"865",368.787575150301,"WEME","FO",0,-64.1921913642822,-58.6582863689544,-61.4252388666183
"866",369.759519038076,"WEME","FO",0,-64.2888154902558,-58.7386311861668,-61.5137233382113
"867",370.731462925852,"WEME","FO",0,-64.385382289319,-58.8189133003848,-61.6021477948519
"868",371.703406813627,"WEME","FO",0,-64.4818920522191,-58.8991330494009,-61.69051255081
"869",372.675350701403,"WEME","FO",0,-64.5783450675075,-58.9792907682798,-61.7788179178937
"870",373.647294589178,"WEME","FO",0,-64.6747416215615,-59.0593867893874,-61.8670642054744
"871",374.619238476954,"WEME","FO",0,-64.7710819986063,-59.1394214424193,-61.9552517205128
"872",375.591182364729,"WEME","FO",0,-64.8673664807363,-59.2193950544299,-62.0433807675831
"873",376.563126252505,"WEME","FO",0,-64.9635953479363,-59.2993079498601,-62.1314516488982
"874",377.535070140281,"WEME","FO",0,-65.0597688781025,-59.3791604505652,-62.2194646643338
"875",378.507014028056,"WEME","FO",0,-65.1558873470629,-59.4589528758425,-62.3074201114527
"876",379.478957915832,"WEME","FO",0,-65.2519510285984,-59.5386855424581,-62.3953182855283
"877",380.450901803607,"WEME","FO",0,-65.3479601944621,-59.6183587646737,-62.4831594795679
"878",381.422845691383,"WEME","FO",0,-65.4439151143998,-59.6979728542725,-62.5709439843362
"879",382.394789579158,"WEME","FO",0,-65.5398160561695,-59.7775281205862,-62.6586720883778
"880",383.366733466934,"WEME","FO",0,-65.6356632855608,-59.8570248705196,-62.7463440780402
"881",384.338677354709,"WEME","FO",0,-65.7314570664143,-59.9364634085763,-62.8339602374953
"882",385.310621242485,"WEME","FO",0,-65.8271976606403,-60.015844036884,-62.9215208487621
"883",386.282565130261,"WEME","FO",0,-65.9228853282375,-60.0951670552186,-63.0090261917281
"884",387.254509018036,"WEME","FO",0,-66.0185203273119,-60.1744327610291,-63.0964765441705
"885",388.226452905812,"WEME","FO",0,-66.1141029140945,-60.2536414494611,-63.1838721817778
"886",389.198396793587,"WEME","FO",0,-66.2096333429601,-60.3327934133809,-63.2712133781705
"887",390.170340681363,"WEME","FO",0,-66.3051118664445,-60.4118889433989,-63.3585004049217
"888",391.142284569138,"WEME","FO",0,-66.4005387352622,-60.4909283278924,-63.4457335315773
"889",392.114228456914,"WEME","FO",0,-66.4959141983243,-60.5699118530289,-63.5329130256766
"890",393.086172344689,"WEME","FO",0,-66.5912385027552,-60.6488398027882,-63.6200391527717
"891",394.058116232465,"WEME","FO",0,-66.68651189391,-60.727712458985,-63.7071121764475
"892",395.03006012024,"WEME","FO",0,-66.7817346153908,-60.8065301012903,-63.7941323583406
"893",396.002004008016,"WEME","FO",0,-66.8769069090638,-60.8852930072541,-63.8810999581589
"894",396.973947895792,"WEME","FO",0,-66.9720290150757,-60.9640014523257,-63.9680152337007
"895",397.945891783567,"WEME","FO",0,-67.0671011718693,-61.0426557098755,-64.0548784408724
"896",398.917835671343,"WEME","FO",0,-67.1621236162004,-61.1212560512159,-64.1416898337081
"897",399.889779559118,"WEME","FO",0,-67.257096583153,-61.1998027456216,-64.2284496643873
"898",400.861723446894,"WEME","FO",0,-67.3520203061551,-61.2782960603501,-64.3151581832526
"899",401.833667334669,"WEME","FO",0,-67.4468950169944,-61.3567362606619,-64.4018156388281
"900",402.805611222445,"WEME","FO",0,-67.5417209458333,-61.4351236098402,-64.4884222778368
"901",403.77755511022,"WEME","FO",0,-67.6364983212243,-61.5134583692109,-64.5749783452176
"902",404.749498997996,"WEME","FO",0,-67.7312273701244,-61.5917407981612,-64.6614840841428
"903",405.721442885772,"WEME","FO",0,-67.8259083179107,-61.6699711541596,-64.7479397360351
"904",406.693386773547,"WEME","FO",0,-67.9205413883941,-61.7481496927743,-64.8343455405842
"905",407.665330661323,"WEME","FO",0,-68.0151268038345,-61.826276667692,-64.9207017357632
"906",408.637274549098,"WEME","FO",0,-68.1096647849544,-61.9043523307362,-65.0070085578453
"907",409.609218436874,"WEME","FO",0,-68.2041555509536,-61.9823769318857,-65.0932662414197
"908",410.581162324649,"WEME","FO",0,-68.2985993195227,-62.0603507192924,-65.1794750194076
"909",411.553106212425,"WEME","FO",0,-68.392996306857,-62.138273939299,-65.265635123078
"910",412.5250501002,"WEME","FO",0,-68.4873467276702,-62.2161468364567,-65.3517467820635
"911",413.496993987976,"WEME","FO",0,-68.5816507952078,-62.2939696535426,-65.4378102243752
"912",414.468937875751,"WEME","FO",0,-68.6759087212603,-62.3717426315766,-65.5238256764185
"913",415.440881763527,"WEME","FO",0,-68.7701207161767,-62.4494660098387,-65.6097933630077
"914",416.412825651303,"WEME","FO",0,-68.8642869888771,-62.5271400258851,-65.6957135073811
"915",417.384769539078,"WEME","FO",0,-68.9584077468659,-62.6047649155656,-65.7815863312157
"916",418.356713426854,"WEME","FO",0,-69.0524831962443,-62.682340913039,-65.8674120546416
"917",419.328657314629,"WEME","FO",0,-69.146513541723,-62.7598682507901,-65.9531908962566
"918",420.300601202405,"WEME","FO",0,-69.2404989866347,-62.837347159645,-66.0389230731399
"919",421.27254509018,"WEME","FO",0,-69.3344397329462,-62.9147778687872,-66.1246088008667
"920",422.244488977956,"WEME","FO",0,-69.4283359812706,-62.9921606057728,-66.2102482935217
"921",423.216432865731,"WEME","FO",0,-69.5221879308797,-63.0694955965466,-66.2958417637131
"922",424.188376753507,"WEME","FO",0,-69.6159957797152,-63.1467830654565,-66.3813894225858
"923",425.160320641283,"WEME","FO",0,-69.7097597244012,-63.2240232352688,-66.466891479835
"924",426.132264529058,"WEME","FO",0,-69.8034799602554,-63.3012163271835,-66.5523481437194
"925",427.104208416834,"WEME","FO",0,-69.8971566813007,-63.3783625608481,-66.6377596210744
"926",428.076152304609,"WEME","FO",0,-69.9907900802765,-63.455462154373,-66.7231261173248
"927",429.048096192385,"WEME","FO",0,-70.0843803486502,-63.5325153243453,-66.8084478364977
"928",430.02004008016,"WEME","FO",0,-70.1779276766282,-63.6095222858429,-66.8937249812356
"929",430.991983967936,"WEME","FO",0,-70.2714322531668,-63.686483252449,-66.9789577528079
"930",431.963927855711,"WEME","FO",0,-70.3648942659831,-63.7633984362653,-67.0641463511242
"931",432.935871743487,"WEME","FO",0,-70.4583139015662,-63.8402680479264,-67.1492909747463
"932",433.907815631263,"WEME","FO",0,-70.5516913451871,-63.9170922966126,-67.2343918208998
"933",434.879759519038,"WEME","FO",0,-70.64502678091,-63.9938713900637,-67.3194490854869
"934",435.851703406814,"WEME","FO",0,-70.7383203916023,-64.0706055345923,-67.4044629630973
"935",436.823647294589,"WEME","FO",0,-70.8315723589448,-64.1472949350964,-67.4894336470206
"936",437.795591182365,"WEME","FO",0,-70.9247828634425,-64.2239397950729,-67.5743613292577
"937",438.76753507014,"WEME","FO",0,-71.0179520844339,-64.3005403166297,-67.6592462005318
"938",439.739478957916,"WEME","FO",0,-71.1110802001019,-64.3770967004991,-67.7440884503005
"939",440.711422845691,"WEME","FO",0,-71.2041673874827,-64.4536091460496,-67.8288882667661
"940",441.683366733467,"WEME","FO",0,-71.2972138224763,-64.5300778512985,-67.9136458368874
"941",442.655310621242,"WEME","FO",0,-71.390219679856,-64.6065030129243,-67.9983613463901
"942",443.627254509018,"WEME","FO",0,-71.4831851332777,-64.6828848262783,-68.083034979778
"943",444.599198396794,"WEME","FO",0,-71.5761103552897,-64.7592234853971,-68.1676669203434
"944",445.571142284569,"WEME","FO",0,-71.668995517342,-64.8355191830139,-68.252257350178
"945",446.543086172345,"WEME","FO",0,-71.7618407897955,-64.9117721105704,-68.3368064501829
"946",447.51503006012,"WEME","FO",0,-71.854646341931,-64.9879824582281,-68.4213144000796
"947",448.486973947896,"WEME","FO",0,-71.9474123419587,-65.0641504148803,-68.5057813784195
"948",449.458917835671,"WEME","FO",0,-72.0401389570269,-65.1402761681624,-68.5902075625947
"949",450.430861723447,"WEME","FO",0,-72.1328263532309,-65.2163599044642,-68.6745931288475
"950",451.402805611222,"WEME","FO",0,-72.2254746956218,-65.2924018089398,-68.7589382522808
"951",452.374749498998,"WEME","FO",0,-72.3180841482154,-65.3684020655195,-68.8432431068674
"952",453.346693386774,"WEME","FO",0,-72.4106548740004,-65.4443608569197,-68.92750786546
"953",454.318637274549,"WEME","FO",0,-72.5031870349473,-65.5202783646543,-69.0117326998008
"954",455.290581162325,"WEME","FO",0,-72.5956807920169,-65.5961547690449,-69.0959177805309
"955",456.2625250501,"WEME","FO",0,-72.6881363051682,-65.671990249231,-69.1800632771996
"956",457.234468937876,"WEME","FO",0,-72.780553733367,-65.7477849831811,-69.2641693582741
"957",458.206412825651,"WEME","FO",0,-72.8729332345942,-65.8235391477019,-69.3482361911481
"958",459.178356713427,"WEME","FO",0,-72.9652749658534,-65.8992529184493,-69.4322639421513
"959",460.150300601202,"WEME","FO",0,-73.0575790831794,-65.9749264699376,-69.5162527765585
"960",461.122244488978,"WEME","FO",0,-73.149845741646,-66.0505599755501,-69.6002028585981
"961",462.094188376753,"WEME","FO",0,-73.2420750953736,-66.1261536075484,-69.684114351461
"962",463.066132264529,"WEME","FO",0,-73.3342672975373,-66.2017075370823,-69.7679874173098
"963",464.038076152305,"WEME","FO",0,-73.4264225003745,-66.2772219341992,-69.8518222172868
"964",465.01002004008,"WEME","FO",0,-73.5185408551924,-66.3526969678534,-69.9356189115229
"965",465.981963927856,"WEME","FO",0,-73.6106225123755,-66.4281328059163,-70.0193776591459
"966",466.953907815631,"WEME","FO",0,-73.7026676213935,-66.5035296151844,-70.1030986182889
"967",467.925851703407,"WEME","FO",0,-73.7946763308079,-66.5788875613895,-70.1867819460987
"968",468.897795591182,"WEME","FO",0,-73.8866487882802,-66.6542068092074,-70.2704277987438
"969",469.869739478958,"WEME","FO",0,-73.9785851405784,-66.7294875222665,-70.3540363314224
"970",470.841683366733,"WEME","FO",0,-74.0704855335846,-66.8047298631573,-70.437607698371
"971",471.813627254509,"WEME","FO",0,-74.162350112302,-66.8799339934409,-70.5211420528715
"972",472.785571142285,"WEME","FO",0,-74.2541790208618,-66.9551000736575,-70.6046395472597
"973",473.75751503006,"WEME","FO",0,-74.3459724025301,-67.0302282633355,-70.6881003329328
"974",474.729458917836,"WEME","FO",0,-74.4377303997153,-67.1053187209992,-70.7715245603573
"975",475.701402805611,"WEME","FO",0,-74.5294531539743,-67.1803716041781,-70.8549123790762
"976",476.673346693387,"WEME","FO",0,-74.6211408060194,-67.2553870694147,-70.938263937717
"977",477.645290581162,"WEME","FO",0,-74.7127934957252,-67.3303652722728,-71.021579383999
"978",478.617234468938,"WEME","FO",0,-74.8044113621351,-67.4053063673456,-71.1048588647404
"979",479.589178356713,"WEME","FO",0,-74.8959945434679,-67.4802105082642,-71.188102525866
"980",480.561122244489,"WEME","FO",0,-74.9875431771239,-67.5550778477051,-71.2713105124145
"981",481.533066132265,"WEME","FO",0,-75.0790573996921,-67.6299085373982,-71.3544829685451
"982",482.50501002004,"WEME","FO",0,-75.1705373469557,-67.7047027281347,-71.4376200375452
"983",483.476953907816,"WEME","FO",0,-75.2619831538992,-67.779460569775,-71.5207218618371
"984",484.448897795591,"WEME","FO",0,-75.3533949547138,-67.8541822112559,-71.6037885829849
"985",485.420841683367,"WEME","FO",0,-75.4447728828045,-67.9288678005989,-71.6868203417017
"986",486.392785571142,"WEME","FO",0,-75.5361170707953,-68.0035174849168,-71.769817277856
"987",487.364729458918,"WEME","FO",0,-75.6274276505359,-68.0781314104219,-71.8527795304789
"988",488.336673346693,"WEME","FO",0,-75.7187047531076,-68.1527097224331,-71.9357072377704
"989",489.308617234469,"WEME","FO",0,-75.809948508829,-68.2272525653828,-72.0186005371059
"990",490.280561122244,"WEME","FO",0,-75.9011590472619,-68.3017600828249,-72.1014595650434
"991",491.25250501002,"WEME","FO",0,-75.9923364972176,-68.376232417441,-72.1842844573293
"992",492.224448897796,"WEME","FO",0,-76.083480986762,-68.4506697110482,-72.2670753489051
"993",493.196392785571,"WEME","FO",0,-76.1745926432218,-68.5250721046059,-72.3498323739138
"994",494.168336673347,"WEME","FO",0,-76.2656715931899,-68.5994397382223,-72.4325556657061
"995",495.140280561122,"WEME","FO",0,-76.3567179625311,-68.6737727511617,-72.5152453568464
"996",496.112224448898,"WEME","FO",0,-76.4477318763878,-68.7480712818514,-72.5979015791196
"997",497.084168336673,"WEME","FO",0,-76.5387134591853,-68.8223354678878,-72.6805244635366
"998",498.056112224449,"WEME","FO",0,-76.6296628346373,-68.8965654460436,-72.7631141403404
"999",499.028056112224,"WEME","FO",0,-76.7205801257512,-68.9707613522741,-72.8456707390127
"1000",500,"WEME","FO",0,-76.8114654548338,-69.0449233217238,-72.9281943882788
"1001",15,"VESP","FO",0,-13.5497953584896,-11.5267940279076,-12.5382946931986
"1002",15.9719438877756,"VESP","FO",0,-14.1564935365944,-12.1420021636777,-13.149247850136
"1003",16.9438877755511,"VESP","FO",0,-14.7310226542755,-12.7249303126958,-13.7279764834856
"1004",17.9158316633267,"VESP","FO",0,-15.276980261134,-13.2791746255168,-14.2780774433254
"1005",18.8877755511022,"VESP","FO",0,-15.7973933968182,-13.8077607383024,-14.8025770675603
"1006",19.8597194388778,"VESP","FO",0,-16.2948332110536,-14.3132583935581,-15.3040458023058
"1007",20.8316633266533,"VESP","FO",0,-16.7715021699317,-14.7978686471617,-15.7846854085467
"1008",21.8036072144289,"VESP","FO",0,-17.2293013584259,-15.2634911716477,-16.2463962650368
"1009",22.7755511022044,"VESP","FO",0,-17.6698830933015,-15.7117768699186,-16.69082998161
"1010",23.74749498998,"VESP","FO",0,-18.0946925334288,-16.1441694863898,-17.1194310099093
"1011",24.7194388777555,"VESP","FO",0,-18.5050009380645,-16.5619388661327,-17.5334699020986
"1012",25.6913827655311,"VESP","FO",0,-18.901932507378,-16.9662077962943,-17.9340701518361
"1013",26.6633266533066,"VESP","FO",0,-19.2864862362404,-17.3579738608095,-18.3222300485249
"1014",27.6352705410822,"VESP","FO",0,-19.659553853326,-17.7381273804548,-18.6988406168904
"1015",28.6072144288577,"VESP","FO",0,-20.0219346579687,-18.1074662506869,-19.0647004543278
"1016",29.5791583166333,"VESP","FO",0,-20.3743478770619,-18.4667082995524,-19.4205280883072
"1017",30.5511022044088,"VESP","FO",0,-20.7174430233573,-18.8165016470253,-19.7669723351913
"1018",31.5230460921844,"VESP","FO",0,-21.0518086309227,-19.1574334415287,-20.1046210362257
"1019",32.4949899799599,"VESP","FO",0,-21.3779796635946,-19.4900372694783,-20.4340084665364
"1020",33.4669338677355,"VESP","FO",0,-21.6964438311958,-19.814799472614,-20.7556216519049
"1021",34.438877755511,"VESP","FO",0,-22.0076470012127,-20.1321645608168,-21.0699057810148
"1022",35.4108216432866,"VESP","FO",0,-22.3119978570458,-20.4425398715178,-21.3772688642818
"1023",36.3827655310621,"VESP","FO",0,-22.6098719252864,-20.7462995981563,-21.6780857617214
"1024",37.3547094188377,"VESP","FO",0,-22.9016150718684,-21.0437882875297,-21.972701679699
"1025",38.3266533066132,"VESP","FO",0,-23.1875465489786,-21.3353238879205,-22.2614352184495
"1026",39.2985971943888,"VESP","FO",0,-23.467961660254,-21.6212004155235,-22.5445810378887
"1027",40.2705410821643,"VESP","FO",0,-23.7431341002365,-21.901690295145,-22.8224121976908
"1028",41.2424849699399,"VESP","FO",0,-24.0133180147127,-22.1770464217965,-23.0951822182546
"1029",42.2144288577154,"VESP","FO",0,-24.2787498209585,-22.4475039822021,-23.3631269015803
"1030",43.186372745491,"VESP","FO",0,-24.5396498206902,-22.713282069019,-23.6264659448546
"1031",44.1583166332665,"VESP","FO",0,-24.7962236334123,-22.9745851154577,-23.885404374435
"1032",45.1302605210421,"VESP","FO",0,-25.0486634736304,-23.2316041737677,-24.1401338236991
"1033",46.1022044088176,"VESP","FO",0,-25.2971492918965,-23.4845180575552,-24.3908336747258
"1034",47.0741482965932,"VESP","FO",0,-25.5418497967377,-23.7334943649789,-24.6376720808583
"1035",48.0460921843687,"VESP","FO",0,-25.7829233720803,-23.9786903974333,-24.8808068847568
"1036",49.0180360721443,"VESP","FO",0,-26.0205189027305,-24.220253986279,-25.1203864445048
"1037",49.9899799599198,"VESP","FO",0,-26.2547765187477,-24.4583242384524,-25.3565503786001
"1038",50.9619238476954,"VESP","FO",0,-26.485828268087,-24.6930322103268,-25.5894302392069
"1039",51.9338677354709,"VESP","FO",0,-26.7137987256433,-24.9245015179573,-25.8191501218003
"1040",52.9058116232465,"VESP","FO",0,-26.9388055457793,-25.1528488907858,-26.0458272182826
"1041",53.877755511022,"VESP","FO",0,-27.1609599645117,-25.378184674979,-26.2695723197454
"1042",54.8496993987976,"VESP","FO",0,-27.3803672567617,-25.6006132918017,-26.4904902742817
"1043",55.8216432865731,"VESP","FO",0,-27.5971271534091,-25.8202336557611,-26.7086804045851
"1044",56.7935871743487,"VESP","FO",0,-27.8113342223159,-26.0371395566868,-26.9242368895013
"1045",57.7655310621242,"VESP","FO",0,-28.0230782169931,-26.2514200094147,-27.1372491132039
"1046",58.7374749498998,"VESP","FO",0,-28.232444396153,-26.463159574316,-27.3478019852345
"1047",59.7094188376754,"VESP","FO",0,-28.4395138170185,-26.6724386515385,-27.5559762342785
"1048",60.6813627254509,"VESP","FO",0,-28.6443636049348,-26.8793337515047,-27.7618486782198
"1049",61.6533066132264,"VESP","FO",0,-28.8470672015477,-27.0839177439256,-27.9654924727366
"1050",62.625250501002,"VESP","FO",0,-29.0476945935634,-27.2862600873451,-28.1669773404542
"1051",63.5971943887776,"VESP","FO",0,-29.2463125238882,-27.4864270410087,-28.3663697824485
"1052",64.5691382765531,"VESP","FO",0,-29.4429846867556,-27.6844818606635,-28.5637332737096
"1053",65.5410821643287,"VESP","FO",0,-29.637771908279,-27.8804849797248,-28.7591284440019
"1054",66.5130260521042,"VESP","FO",0,-29.8307323137228,-28.0744941770991,-28.952613245411
"1055",67.4849699398798,"VESP","FO",0,-30.0219214826498,-28.2665647328221,-29.144243107736
"1056",68.4569138276553,"VESP","FO",0,-30.2113925929902,-28.4567495725528,-29.3340710827715
"1057",69.4288577154309,"VESP","FO",0,-30.3991965549717,-28.645099401863,-29.5221479784173
"1058",70.4008016032064,"VESP","FO",0,-30.5853821357604,-28.8316628311714,-29.7085224834659
"1059",71.372745490982,"VESP","FO",0,-30.7699960755804,-29.0164864920872,-29.8932412838338
"1060",72.3446893787575,"VESP","FO",0,-30.9530831960054,-29.1996151458582,-30.0763491709318
"1061",73.3166332665331,"VESP","FO",0,-31.1346865010543,-29.3810917845529,-30.2578891428036
"1062",74.2885771543086,"VESP","FO",0,-31.31484727166,-29.5609577255465,-30.4379024986032
"1063",75.2605210420842,"VESP","FO",0,-31.4936051540336,-29.7392526998326,-30.6164289269331
"1064",76.2324649298597,"VESP","FO",0,-31.6709982423941,-29.9160149346314,-30.7935065885128
"1065",77.2044088176353,"VESP","FO",0,-31.847063156496,-30.091281230726,-30.969172193611
"1066",78.1763527054108,"VESP","FO",0,-32.0218351143472,-30.2650870349215,-31.1434610746343
"1067",79.1482965931864,"VESP","FO",0,-32.1953480004754,-30.4374665079848,-31.3164072542301
"1068",80.1202404809619,"VESP","FO",0,-32.3676344300723,-30.6084525883952,-31.4880435092337
"1069",81.0921843687375,"VESP","FO",0,-32.5387258093132,-30.7780770522064,-31.6584014307598
"1070",82.064128256513,"VESP","FO",0,-32.7086523921302,-30.9463705692974,-31.8275114807138
"1071",83.0360721442886,"VESP","FO",0,-32.8774433336878,-31.1133627562644,-31.9954030449761
"1072",84.0080160320641,"VESP","FO",0,-33.0451267407945,-31.279082226189,-32.1621044834917
"1073",84.9799599198397,"VESP","FO",0,-33.2117297194623,-31.4435566354957,-32.327643177479
"1074",85.9519038076152,"VESP","FO",0,-33.3772784198091,-31.606812728097,-32.4920455739531
"1075",86.9238476953908,"VESP","FO",0,-33.541798078485,-31.7688763770087,-32.6553372277468
"1076",87.8957915831663,"VESP","FO",0,-33.7053130587867,-31.9297726236032,-32.8175428411949
"1077",88.8677354709419,"VESP","FO",0,-33.8678468886149,-32.0895257146568,-32.9786863016358
"1078",89.8396793587174,"VESP","FO",0,-34.0294222964137,-32.2481591373342,-33.138790716874
"1079",90.811623246493,"VESP","FO",0,-34.1900612452239,-32.4056956522441,-33.297878448734
"1080",91.7835671342685,"VESP","FO",0,-34.3497849649693,-32.5621573246883,-33.4559711448288
"1081",92.7555110220441,"VESP","FO",0,-34.5086139830885,-32.7175655542197,-33.6130897686541
"1082",93.7274549098196,"VESP","FO",0,-34.6665681536146,-32.8719411026149,-33.7692546281148
"1083",94.6993987975952,"VESP","FO",0,-34.8236666847988,-33.0253041203596,-33.9244854025792
"1084",95.6713426853707,"VESP","FO",0,-34.979928165366,-33.1776741717393,-34.0788011685527
"1085",96.6432865731463,"VESP","FO",0,-35.1353705894851,-33.3290702586209,-34.232220424053
"1086",97.6152304609218,"VESP","FO",0,-35.2900113805304,-33.4795108430029,-34.3847611117666
"1087",98.5871743486974,"VESP","FO",0,-35.4438674137039,-33.6290138684104,-34.5364406410572
"1088",99.5591182364729,"VESP","FO",0,-35.596955037587,-33.777596780203,-34.687275908895
"1089",100.531062124248,"VESP","FO",0,-35.7492900946797,-33.9252765448593,-34.8372833197695
"1090",101.503006012024,"VESP","FO",0,-35.9008879409876,-34.0720696683,-34.9864788046438
