organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-10 5:08,2757407,1SPT,2499576,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,147.25,180,2.35,4.12kHz,4.69kHz,5220888,3,Song,1,,f,1,Leonard Patterson,2623,,f,-31.7,-32.48,2,0.024449,0.007263,0.040649,-27.82,-44.47,-64.99,3,0,-0.011993,0.012024,-38.4,-29.92,-30.55,3,0.03055,0.01886,0.043823,-27.17,-50.24,-67.91,2,0,-0.006683,0.006592,-43.5,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499576,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/f74088fb195e43538d134540a4a354ef.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/4afe852f943f46f9b2b7b0561b500c06.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-10 5:08,2757407,1SPT,2499576,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,166.38,180,1.15,4.02kHz,5.87kHz,5220928,1,Song,1,,f,1,Leonard Patterson,2623,,f,-31.39,-32.95,2,0.024392,0.011566,0.035095,-29.1,-59.01,-62.91,2,0,-0.003723,0.003723,-48.58,-29.77,-30.72,2,0.030571,0.019836,0.039886,-27.98,-62.01,-64.51,2,0,-0.004181,0.003632,-47.57,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499576,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/131d8b0948de4d9e8ee800230ea75095.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/6156a0d0232843cfbfea4a70f01b989f.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-10 5:08,2757407,1SPT,2499576,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,178.74,180,0.3,4.17kHz,6.28kHz,5220932,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.96,-32.28,2,0.024683,0.010925,0.035797,-28.92,-59.95,-61.77,3,-0.000001,-0.003479,0.00351,-49.1,-30.24,-30.49,2,0.030888,0.021484,0.041565,-27.63,-58.66,-60.87,2,-0.000001,-0.004883,0.004883,-46.23,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499576,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/929a74d46ef44f21a66042ff904dfba9.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/0f45ad6289e442d1b164540569b011bc.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-10 5:08,2757407,1SPT,2499576,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,178.85,180,0.24,2.47kHz,4.12kHz,5220931,2,Song,1,,f,1,Leonard Patterson,2623,,f,-32.09,-32.09,2,0.024701,0.010925,0.035797,-28.92,-55.74,-55.74,2,-0.000002,-0.006958,0.007294,-42.74,-30.21,-30.21,2,0.030762,0.021484,0.041565,-27.63,-59.66,-59.66,2,-0.000002,-0.00528,0.004303,-45.55,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499576,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/0b45f06bd24e4202a90263726f3c2995.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/c034cf7f-8723-401d-b184-4ecb52972194/16b2123ad4c140be8c00b3311dfe9a88.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,PISI,Pine Siskin,SPINUS PINUS,Aves,5.8,180,0.31,3.43kHz,5.95kHz,5310977,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.87,-32.31,2,0.024464,0.015686,0.033112,-29.6,-64.85,-65.65,2,-0.000001,-0.005188,0.003876,-45.7,-29.83,-30.29,2,0.031046,0.020142,0.041107,-27.72,-58.54,-60.52,3,-0.000001,-0.005798,0.004608,-44.73,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/17363d05839f4cbcb48a0bca1eee4169.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/e98f671c50c0477cab7b26d7246d87e5.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,15.9,180,0.24,3.07kHz,3.73kHz,5310991,1,Song,1,,f,1,Leonard Patterson,2623,,f,-32.17,-32.17,2,0.024511,0.012756,0.033264,-29.56,-70.98,-70.98,2,-0.000001,-0.001831,0.001678,-54.75,-30.03,-30.03,2,0.030421,-0.012878,0.074585,-22.55,-59.45,-59.45,2,0,-0.00531,0.005249,-45.5,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/15103f07270d4981bb83ebf85f4da2c1.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/5d3d375e80234f6986a06a39ed10a0c0.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,25.17,180,1.56,4.40kHz,5.79kHz,5310911,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.78,-32.74,2,0.024395,0.012695,0.034637,-29.21,-67.77,-69.95,2,0,-0.002716,0.002472,-51.32,-29.61,-30.49,2,0.030836,0.019257,0.042877,-27.36,-59.56,-66.17,2,0,-0.004395,0.00412,-47.14,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/55443f36b6c74da0b1dcb5dca792e043.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/a03400e41c5948879a82e1fef806238a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,53.6,180,0.44,2.81kHz,3.17kHz,5310994,2,Song,1,,f,2,Leonard Patterson,2623,,f,-31.85,-32.3,2,0.024589,0.014435,0.034454,-29.26,-74.23,-77.31,2,-0.000001,-0.001099,0.001099,-59.18,-29.6,-30.67,2,0.031289,0.020569,0.042267,-27.48,-66.14,-70.85,2,0,-0.001465,0.001465,-56.68,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/39ba93e2770549f683c3cd70862ea667.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/fa817c6060aa42e2a6b601dd389b3038.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,84.52,180,0.88,1.47kHz,3.89kHz,5310920,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.21,-32.85,2,0.024685,0.007599,0.037231,-28.58,-63.82,-66.03,2,-0.000001,-0.006927,0.00238,-43.19,-29.48,-30.81,2,0.030626,0.00766,0.049255,-26.15,-53.46,-63.03,2,-0.000002,-0.011475,0.006104,-38.81,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/ad4da46e73074dbdb454ffd034e87334.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/8c7974a61d2746ab953fc8a22504fe4a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,96.46,180,0.53,1.78kHz,3.94kHz,5310940,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.84,-32.69,2,0.024374,0.013062,0.032593,-29.74,-64.4,-66.31,2,-0.000001,-0.005981,0.003326,-44.46,-29.86,-30.43,2,0.03088,0.02066,0.040283,-27.9,-56.1,-60.38,2,-0.000002,-0.008545,0.004944,-41.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/624a0c18ad6a4437897f3f7217d72f39.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/acc1a2c87e1f4900b479817fb82671dc.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,108.9,180,0.9,3.37kHz,6.05kHz,5310936,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.43,-32.67,2,0.024538,0.014252,0.035706,-28.95,-64.95,-66.2,2,0,-0.004395,0.002777,-47.14,-29.56,-30.64,2,0.030878,0.015381,0.045563,-26.83,-49.45,-59.33,2,-0.000001,-0.010284,0.010559,-39.53,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/0dddb4c6f6d041cb95027b3e9e447226.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/2e9a037ac5214ac2ac3889d3c3e0ccf0.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,WAVI,Warbling Vireo,VIREO GILVUS,Aves,118.36,180,0.44,3.48kHz,5.59kHz,5310949,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.94,-32.35,2,0.024642,0.015167,0.034393,-29.27,-65.71,-66.84,2,0,-0.004028,0.003357,-47.9,-29.87,-30.5,2,0.030857,0.020203,0.041229,-27.7,-60.48,-63.76,2,-0.000001,-0.005035,0.003937,-45.96,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/9ee737717a74434c8f8a311e550314b6.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/ab0c9620d15b41aea3d2ee22dc06ec46.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,129.38,180,1.34,1.46kHz,3.72kHz,5310965,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.75,-32.69,2,0.024562,0.014618,0.033508,-29.5,-64.33,-66.01,2,-0.000001,-0.006073,0.002533,-44.33,-29.77,-30.56,2,0.031022,0.019775,0.043549,-27.22,-53.26,-62.2,2,-0.000001,-0.007721,0.006683,-42.25,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/2118aad6d3da479a89fe174cf59020eb.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/8ba58882dfea4618b9ea6b6ef6f7265e.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,WAVI,Warbling Vireo,VIREO GILVUS,Aves,132.77,180,2.23,1.56kHz,6.45kHz,5310901,2,Song,1,,f,2,Leonard Patterson,2623,,f,-31.77,-32.69,3,0.024441,0.014771,0.035065,-29.1,-61.67,-62.98,2,-0.000001,-0.010468,0.003418,-39.6,-29.66,-30.6,2,0.030887,0.011353,0.051849,-25.71,-43.76,-57.02,2,-0.000001,-0.0177,0.017456,-35.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/845286ac209f47ccbeb6f1290d5a5df4.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/8506348e8c12422b9dd8e4accfaa66c0.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,140.43,180,0.9,1.57kHz,3.79kHz,5310967,2,Song,1,,f,2,Leonard Patterson,2623,,f,-31.82,-32.63,2,0.02426,0.015015,0.03299,-29.63,-64.03,-66.27,2,-0.000001,-0.006927,0.003815,-43.19,-29.65,-30.75,2,0.031034,0.016632,0.044434,-27.05,-55.48,-63.83,2,-0.000001,-0.008698,0.005585,-41.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/1abfa8432b904db29777d6eaf7364121.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/9b21a3606c9f46b2a11be1836cfb503a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,AMRE,American Redstart,SETOPHAGA RUTICILLA,Aves,143.71,180,1.35,3.22kHz,8.47kHz,5310902,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.69,-32.69,2,0.024437,0.014862,0.034241,-29.31,-60.07,-63.08,2,0,-0.00882,0.003601,-41.09,-27.96,-30.46,2,0.030869,-0.053192,0.126556,-17.95,-32.84,-52.18,2,0,-0.090179,0.090912,-20.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/437ddd47d3b745409ef2e05131dcbc62.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/bd917b07ca314323bad764320793bea1.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,164.91,180,1.6,2.34kHz,5.49kHz,5310905,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.63,-32.68,2,0.024598,0.013763,0.036163,-28.83,-63.61,-65.15,2,0,-0.006531,0.003357,-43.7,-29.31,-30.76,2,0.030972,0.00769,0.054993,-25.19,-48.78,-60.34,2,-0.000001,-0.012665,0.012482,-37.95,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/1f93557cae1544279af25869c0fb95f4.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/53e4204c21d541e3840b05035d13197e.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,168.44,180,0.3,3.89kHz,5.64kHz,5310971,1,Song,1,,f,2,Leonard Patterson,2623,,f,-31.87,-32.38,2,0.024412,0.014587,0.033813,-29.42,-66.98,-67.7,2,-0.000001,-0.003021,0.002563,-50.4,-29.74,-29.81,2,0.031141,0.00058,0.055176,-25.17,-46.03,-49.81,2,-0.000001,-0.026367,0.026215,-31.58,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/b4fc11e5e4094b1689ccfecb6c7dd5d0.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/4cdba5446f2144309903f09112db8af9.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-12 5:08,2873838,1SPT,2603303,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,171.9,180,0.76,3.79kHz,4.51kHz,5310988,3,Song,1,,f,2,Leonard Patterson,2623,,f,-31.58,-32.65,2,0.024647,0.014893,0.035614,-28.97,-70.36,-72.81,2,0,-0.001343,0.001312,-57.44,-28.66,-30.56,2,0.031032,-0.03595,0.103668,-19.69,-54.17,-59.02,2,0,-0.006134,0.006073,-44.25,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2603303,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/7298604418b94e0cb9b48bcc1a5621de.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d7e77927-2f4d-4c5a-a777-9f8c72718f6c/3b51740fc4504c7998fe2cf9b0ddd925.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,0.19,180,2.11,2.52kHz,6.54kHz,4389728,1,Song,1,,t,2,Christopher Moser-Purdy,37,15,f,-31.65,-32.33,2,0.024506,0.000793,0.051697,-25.73,-49.72,-55.09,2,0,-0.013123,0.012634,-37.64,-18.84,-31.93,2,0.029293,-0.185669,0.171661,-14.63,-47.71,-58.19,2,0,-0.014984,0.013672,-36.49,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/618a360cff5848af98519666f58ed0f2.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/15d3102422674ed79884168eb315adbb.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,0.3,180,11.25,2.27kHz,6.03kHz,4389726,1,Song,TMTT,,t,2,Christopher Moser-Purdy,37,15,f,-31.51,-32.56,2,0.024454,-0.003296,0.053101,-25.5,-44.79,-55.5,2,0,-0.015533,0.014679,-36.17,-14.25,-33.49,2,0.030366,-0.336426,0.353363,-9.04,-45.5,-59.79,2,0,-0.019257,0.043091,-27.31,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/6b473bc66353495683eda5d7937293e4.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/0e58a14e8ef54e52a96f80bbc9c6be32.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,0.4,180,6.01,2.42kHz,6.23kHz,4389730,1,Song,1,,t,2,Christopher Moser-Purdy,37,15,f,-31.53,-32.37,2,0.024447,-0.002777,0.053101,-25.5,-44.81,-54.71,2,0,-0.015533,0.014557,-36.17,-14.25,-31.94,2,0.030413,-0.336426,0.353363,-9.04,-45.53,-57.17,2,0,-0.021118,0.0177,-33.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/4924c31ae3a94734acc902ddbb82384c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/adbef3fa505c4682a8cb61f9d856936d.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,1.4,180,2.2,2.21kHz,5.56kHz,4389727,1,Song,1,,t,2,Christopher Moser-Purdy,37,15,f,-31.67,-32.35,2,0.024481,-0.002777,0.047882,-26.4,-47.45,-54.69,2,0,-0.015289,0.013855,-36.31,-15.39,-29.27,2,0.030163,-0.336426,0.283356,-9.46,-47.55,-57.2,2,0,-0.014282,0.014557,-36.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/5b7f4458f86d41de9d36e726dca29d9a.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/58eca196d3e14eb7a227b6b064efa4c6.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,2.06,180,1.61,0.88kHz,5.97kHz,4389729,1,Song,1,,t,2,Christopher Moser-Purdy,37,15,f,-31.6,-32.35,2,0.024471,-0.002777,0.047882,-26.4,-45.37,-49.93,2,-0.000001,-0.018219,0.019379,-34.25,-15.39,-27.75,2,0.032405,-0.336426,0.283356,-9.46,-43.07,-53.77,2,-0.000007,-0.109558,0.028992,-19.21,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/7137d67fa4f44cbead2c2bde4e0f3177.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/d3c8d4d540e442098681a3b2fb85dfa1.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,WAVI,Warbling Vireo,VIREO GILVUS,Aves,2.94,180,1.85,1.80kHz,5.82kHz,4389734,1,Song,1,,t,2,Christopher Moser-Purdy,37,15,f,-31.53,-32.27,2,0.024453,-0.002777,0.053101,-25.5,-44.68,-52.65,2,0,-0.015472,0.015625,-36.12,-14.25,-24.2,2,0.031252,-0.336426,0.353363,-9.04,-45.46,-55.13,2,0.000001,-0.017426,0.025513,-31.86,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/f147c676cd0249dcaec1fc3553d82fb5.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/c24f23077d624e1ab1b0595244a5f25b.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,4.91,180,1.7,0.36kHz,5.46kHz,4389735,2,Song,1,,t,2,Christopher Moser-Purdy,37,15,f,-31.68,-32.37,2,0.024444,-0.001526,0.049622,-26.09,-45.48,-48.89,2,-0.000009,-0.017548,0.017487,-35.12,-18.24,-32.65,2,0.030009,-0.198669,0.199432,-14,-47.51,-54.53,2,-0.000017,-0.063019,0.014893,-24.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/7252165c37124bedaacac7754fac45c6.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/080c52bc796d4a7d9964a4b7f69860d7.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2024,2967,MUS111-FR-C,492659,2024-06-26 4:10,1595374,1SPT,1428718,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,64.64,180,1.28,2.58kHz,5.56kHz,4389736,2,Song,1,,t,2,Christopher Moser-Purdy,37,15,f,-31.7,-32.25,2,0.02445,0.003479,0.047363,-26.49,-49.78,-55.18,2,0,-0.012329,0.011688,-38.18,-26.75,-32.78,2,0.030485,-0.007507,0.075043,-22.49,-48.12,-57.2,2,-0.000001,-0.014252,0.01413,-36.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=1428718,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/e2b23c972e104a23bef4f7d680d9931f.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/f2f97c02-5f06-4674-b4db-5e982c04684f/5919bda7492f45cb863e30f1aa6c92d8.flac
