organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-07 05:12:00,2894193,1SPT,2622019,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,8.96,180.00,0.71,1.95kHz,5.35kHz,5252428,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.78,-37.68,2,0.014474,-0.003387,0.031403,-30.06,-61.25,-63.34,3,-0.000001,-0.005737,0.00293,-44.83,-34.09,-36.22,2,0.015997,-0.010406,0.041779,-27.58,-57.96,-59.89,2,-0.000001,-0.007843,0.004395,-42.11,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622019,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/84e651a6ea93475797d44b0f4ea3875c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/0f2aef13debb44799ff9f78d64903eab.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-07 05:12:00,2894193,1SPT,2622019,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,30.34,180.00,3.54,1.98kHz,3.68kHz,5251747,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.75,-38.1,2,0.01458,-0.003693,0.032257,-29.83,-48.49,-64.71,3,0,-0.007965,0.007629,-41.98,-33.88,-36.69,2,0.015799,-0.012177,0.047241,-26.51,-49.28,-61.5,2,0,-0.00766,0.007874,-42.08,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622019,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/4d96c40d48da49ec997279c68528e579.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/fc43ac44b5fb42a5a735b8fb5cc394e7.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-07 05:12:00,2894193,1SPT,2622019,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,64.52,180.00,2.60,2.13kHz,7.59kHz,5251744,1,Song,1,,f,1,Leonard Patterson,2623,,f,-33.27,-37.32,2,0.014666,-0.04425,0.070557,-23.03,-35.9,-61.3,2,0,-0.055603,0.058105,-24.72,-31.29,-35.85,2,0.015851,-0.064514,0.093048,-20.63,-33.27,-58.11,2,0,-0.073822,0.073303,-22.64,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622019,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/30d6882cf0d3499b8c2587d3aca29242.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/e4cc96b53649464ab2a3ce0ad1017398.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-07 05:12:00,2894193,1SPT,2622019,t,WAVI,Warbling Vireo,VIREO GILVUS,Aves,78.08,180.00,1.30,1.90kHz,4.63kHz,5252429,1,Song,1,,f,1,Leonard Patterson,2623,,f,-35.56,-38.13,2,0.014553,0.000549,0.028931,-30.77,-60.71,-64.06,4,0,-0.004517,0.002991,-46.9,-34,-36.5,2,0.015713,-0.007141,0.043549,-27.22,-58.84,-60.61,3,0,-0.006226,0.003967,-44.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622019,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/b77f7c4e6b05446295ab21729e09220b.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/c8082df19ab448f3aa2602b0b0f1caba.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-07 05:12:00,2894193,1SPT,2622019,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,93.07,180.00,1.30,3.78kHz,7.08kHz,5251745,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.45,-37.77,2,0.014629,0.000092,0.031128,-30.14,-59,-62.29,2,0,-0.005402,0.005341,-45.35,-34.25,-36.48,2,0.015726,-0.009918,0.040192,-27.92,-58.91,-61.29,2,0,-0.004669,0.004547,-46.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622019,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/c672a91cb78c4c318ff7450dd16ac439.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/ed9f5750d07e4dccbc15d1af48aaac0b.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-07 05:12:00,2894193,1SPT,2622019,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,94.37,180.00,1.48,1.98kHz,7.02kHz,5251746,2,Song,1,,f,2,Leonard Patterson,2623,,f,-35.14,-37.9,2,0.014608,-0.003143,0.032166,-29.85,-52.87,-60.65,2,0,-0.008789,0.008667,-41.12,-33.73,-36.38,2,0.015834,-0.018219,0.048523,-26.28,-48.05,-58.36,2,0,-0.015808,0.014282,-36.02,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622019,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/87c81120fe234beca1cdf986923d2854.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/715bc19d753048438e0e4dbd9de14713.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-07 05:12:00,2894193,1SPT,2622019,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,124.00,180.00,1.94,2.41kHz,4.68kHz,5252430,2,Song,1,,f,1,Leonard Patterson,2623,,f,-34.88,-38.16,2,0.014635,0.000092,0.031403,-30.06,-61.78,-65.26,3,0,-0.00296,0.002747,-50.57,-33.87,-36.36,2,0.015963,-0.006866,0.040741,-27.8,-59.03,-61.55,2,0,-0.004547,0.003937,-46.85,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622019,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/7fd23003c495414aaaaa6c955d88efb5.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/0e877989-9fe1-4524-a290-babecf1fffd8/e4e4b88bb67f43a689583e165b7deaea.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,4.36,180.00,1.45,0.85kHz,5.49kHz,5293222,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.49,-38.91,2,0.014647,-0.001282,0.029694,-30.55,-55.38,-61.49,2,-0.000001,-0.006042,0.006287,-44.03,-33.66,-36.79,2,0.01565,-0.010345,0.039673,-28.03,-55.55,-57.86,2,-0.000001,-0.0065,0.005493,-43.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/1e916cc44a0049b385992212d6927328.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/5bcb5469f59a435faa9bd63ecd0422e5.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,5.77,180.00,1.76,2.24kHz,8.11kHz,5293213,1,Song,1,,f,1,Leonard Patterson,2623,,f,-31.87,-37.51,2,0.014703,-0.040771,0.079468,-22,-35.08,-59.85,2,0,-0.058594,0.057861,-24.64,-33.68,-36.23,2,0.015709,-0.023224,0.052643,-25.57,-40.35,-58.93,2,0,-0.029053,0.029694,-30.55,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/68810ab1a0ae419091036a3bb6228d45.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/29f27a032402498388f7a3d0dc8fc857.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,11.63,180.00,1.86,3.07kHz,4.92kHz,5293224,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.76,-38.16,2,0.014599,0.000793,0.029388,-30.64,-60.06,-67.5,2,0,-0.003296,0.003326,-49.56,-33.83,-36.81,2,0.015667,-0.005554,0.040039,-27.95,-59.22,-64.59,2,0,-0.003632,0.00354,-48.8,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/15c5ce3060d04facaf77c9a0410f7e3c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/dc4cc893a0fa4f48a754cee887f502d4.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,40.87,180.00,3.11,1.52kHz,4.20kHz,5293214,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.09,-38.75,2,0.014577,-0.004272,0.030518,-30.31,-46.96,-64.5,2,0,-0.011536,0.011414,-38.76,-34.05,-36.92,2,0.015915,-0.011078,0.037476,-28.53,-48.69,-60.68,3,0,-0.008423,0.008606,-41.3,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/140a3508b48843f3849143f0763fff04.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/4f6d9589137548d78ba30b7030a45f9d.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,OSFL,Olive-sided Flycatcher,CONTOPUS COOPERI,Aves,44.46,180.00,1.51,1.47kHz,4.66kHz,5293215,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.71,-38.16,2,0.014563,-0.000977,0.031372,-30.07,-51.53,-63.34,3,-0.000001,-0.006744,0.00708,-43,-33.66,-36.85,2,0.015831,-0.006592,0.040131,-27.93,-50.12,-59.94,2,-0.000001,-0.008545,0.008331,-41.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/3eeb54d6cb7844eab959daf86bd637e1.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/a475451e4fa14d1492e8e00f65537204.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,DUFL,Dusky Flycatcher,EMPIDONAX OBERHOLSERI,Aves,65.28,180.00,0.33,3.07kHz,6.10kHz,5293235,1,Song,1,,f,2,Leonard Patterson,2623,,f,-35.29,-36.67,2,0.015216,0.003174,0.026215,-31.63,-64.27,-65.2,2,-0.000001,-0.005219,0.004547,-45.65,-34.61,-35.84,2,0.016235,-0.003906,0.035187,-29.07,-61.31,-62.36,2,0,-0.003265,0.003601,-48.87,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/918b63a77e6948a3b2e5c12b8dc4a535.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/d5b7e252191a4a69bada26c826d42feb.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,66.64,180.00,0.53,1.02kHz,3.54kHz,5293237,2,Song,1,,f,1,Leonard Patterson,2623,,f,-34.5,-38.28,2,0.014842,-0.004669,0.031311,-30.09,-54.77,-59.06,2,-0.000002,-0.007019,0.005249,-43.07,-33.82,-36.78,2,0.016217,-0.003296,0.045776,-26.79,-56.71,-58.35,2,-0.000002,-0.007385,0.006561,-42.63,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/fe9cd317223e4b4089fb8e7c6f8e7c95.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/e268928972034fdeb394de33ef140cd0.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,161.81,180.00,1.53,3.58kHz,6.72kHz,5293221,2,Song,1,,f,1,Leonard Patterson,2623,,f,-34.23,-38.61,2,0.01467,0.00116,0.027863,-31.1,-60.86,-64.8,2,0,-0.003876,0.003998,-47.96,-33.9,-36.37,2,0.016052,-0.013489,0.038696,-28.25,-60.33,-62.98,2,0,-0.003815,0.00354,-48.37,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/8667da8c8dd94d43b94133c417e33e39.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/67193ece172e418ea9143ac51f8ffe8a.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-09 05:11:00,3040917,1SPT,2773563,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,176.02,180.00,1.84,2.91kHz,5.54kHz,5293239,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.04,-39.09,2,0.014535,0.001617,0.030579,-30.29,-54.51,-64.94,2,0,-0.006317,0.006287,-43.99,-34.02,-37.09,2,0.01609,-0.004181,0.039093,-28.16,-58.64,-62.88,2,0,-0.004272,0.004425,-47.08,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2773563,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/1806dd2838b7473e99ccbc4874700ae3.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/2b2cd1de-c592-48eb-bde6-6f82ea745b02/3cad93431ca743e0bb7e10c7db900cbf.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-10 05:11:00,2894196,1SPT,2622022,t,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,Aves,4.19,180.00,0.70,2.39kHz,4.14kHz,5252982,1,Song,1,,f,1,Leonard Patterson,2623,,f,-35.1,-37.88,2,0.014753,-0.001892,0.028137,-31.01,-62.97,-67.19,3,0,-0.00238,0.002319,-52.47,-34.6,-36.7,2,0.015828,-0.004791,0.035736,-28.94,-60.31,-63.29,2,0,-0.003235,0.002869,-49.8,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622022,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/f639639ec7e94234a1d983bf7ff0bb8c.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/9f9e5656ad3a40e5a7a66a84fa02349c.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-10 05:11:00,2894196,1SPT,2622022,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,31.09,180.00,1.58,2.57kHz,7.51kHz,5252951,1,Song,1,,f,2,Leonard Patterson,2623,,f,-34.36,-37.89,2,0.01463,-0.003998,0.036652,-28.72,-47.65,-58.42,2,0,-0.015045,0.015167,-36.38,-34.01,-36.43,2,0.015842,-0.010864,0.043701,-27.19,-46.3,-57.32,2,0,-0.02066,0.02066,-33.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622022,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/03ae715e72e14b07af4cb91481395700.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/985e594d4ae548fa9a0d4da5cc0d138d.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-10 05:11:00,2894196,1SPT,2622022,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,43.28,180.00,1.59,2.88kHz,5.76kHz,5252957,2,Song,1,,f,1,Leonard Patterson,2623,,f,-35.22,-37.93,2,0.014727,-0.000458,0.029999,-30.46,-62.76,-65.76,2,0,-0.003784,0.002716,-48.44,-34.11,-36.54,2,0.015868,-0.005646,0.039246,-28.12,-60.8,-62.56,2,0,-0.004181,0.003632,-47.57,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622022,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/3ec8108840ad47d6a3e606b88b1d23fa.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/55bd5ffbf0bf48338d67fa733b841c70.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-10 05:11:00,2894196,1SPT,2622022,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,59.49,180.00,3.08,2.88kHz,5.71kHz,5252964,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.69,-37.98,2,0.014742,0.000977,0.029205,-30.69,-56.63,-65.03,2,0,-0.004089,0.004059,-47.77,-33.85,-36.55,2,0.015905,-0.006714,0.043213,-27.29,-55.34,-62.44,2,0,-0.004852,0.005066,-45.91,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622022,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/3ef6706371a04339a42b07345cc70c70.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/803eacf6b2524a2dbec290d9cb854350.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-10 05:11:00,2894196,1SPT,2622022,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,120.14,180.00,1.79,2.78kHz,4.58kHz,5252971,2,Song,1,,f,1,Leonard Patterson,2623,,f,-34.78,-37.73,2,0.014625,-0.007233,0.031982,-29.9,-55.3,-66.54,2,0,-0.004181,0.003937,-47.57,-33.65,-36.93,2,0.015942,-0.013245,0.046051,-26.74,-53.82,-63.69,2,0,-0.004944,0.004913,-46.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622022,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/109e0807aa3445758b712b5d09ae5858.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/50d382b434ee42968991467633fa8fd7.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-10 05:11:00,2894196,1SPT,2622022,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,167.38,180.00,1.56,2.57kHz,3.55kHz,5252974,3,Song,1,,f,1,Leonard Patterson,2623,,f,-34.86,-37.98,2,0.0147,0.000122,0.029846,-30.5,-63.13,-69.68,2,0,-0.002106,0.001923,-53.53,-33.82,-36.78,2,0.015791,-0.005646,0.03775,-28.46,-64.11,-66.74,3,0,-0.002716,0.002441,-51.32,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622022,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/36b4f36e9e044ad0a1d526ea5c340b2a.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/9ff2acf9de1f4e65b8cb599aefc803ab.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-FR-C,492653,2025-06-10 05:11:00,2894196,1SPT,2622022,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,172.63,180.00,1.89,3.14kHz,6.64kHz,5252976,1,Song,1,,f,1,Leonard Patterson,2623,,f,-34.92,-37.95,2,0.014668,-0.00766,0.033936,-29.39,-54.38,-64.68,2,0,-0.006134,0.006012,-44.25,-33.98,-36.68,2,0.015801,-0.009155,0.042328,-27.47,-52.21,-61.59,2,0,-0.007568,0.007599,-42.39,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622022,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/4bf0ac62fd9c44d48c1375fe462c5072.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/d46e2e48-1cc9-4097-8a4b-bf3484c17e91/51ef3b7b22344b529258f1e032b4fb83.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-HR-C,492668,2025-06-04 05:14:00,2894194,1SPT,2622020,t,HAWO,Hairy Woodpecker,DRYOBATES VILLOSUS,Aves,0.17,180.00,2.99,0.61kHz,10.60kHz,5252432,1,Call,1,,f,2,Leonard Patterson,2623,,f,-33.27,-34.26,2,0.02046,0.006744,0.034515,-29.24,-48.87,-59.13,2,-0.000001,-0.013031,0.01355,-37.36,-42.56,-47.77,2,0.004549,-0.012054,0.026825,-31.43,-45.16,-59.14,2,0,-0.019775,0.018372,-34.08,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622020,https://wildtrax-aru.s3-accelerate.amazonaws.com/7e0ab6a9-0ec2-4bff-ba5f-5c1a2720ddb2/e16418f3bdc4459caaaa294433ffc915.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/7e0ab6a9-0ec2-4bff-ba5f-5c1a2720ddb2/dbc89761e6c14f67b7c4f273eb4163d7.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-HR-C,492668,2025-06-04 05:14:00,2894194,1SPT,2622020,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,19.69,180.00,1.00,2.85kHz,6.46kHz,5252433,1,Song,1,,f,2,Leonard Patterson,2623,,f,-33.28,-34.13,2,0.020567,0.011444,0.031036,-30.16,-59.91,-63.05,2,0,-0.005157,0.003998,-45.75,-44.36,-47.06,2,0.004611,-0.004669,0.016144,-35.84,-57.45,-61.83,2,0,-0.004456,0.004669,-46.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622020,https://wildtrax-aru.s3-accelerate.amazonaws.com/7e0ab6a9-0ec2-4bff-ba5f-5c1a2720ddb2/9d7c5665011b4a55a536c5cfd90ad78d.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/7e0ab6a9-0ec2-4bff-ba5f-5c1a2720ddb2/f0b5d9fbb9914d0eb4a8d29f4c0a4beb.flac
CANFOR,Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing,3701,DOC213-HR-C,492668,2025-06-04 05:14:00,2894194,1SPT,2622020,t,WAVI,Warbling Vireo,VIREO GILVUS,Aves,22.13,180.00,0.89,1.92kHz,4.35kHz,5252440,1,Song,1,,f,2,Leonard Patterson,2623,,f,-33.25,-34.12,2,0.020517,0.012543,0.029144,-30.71,-61.59,-63.94,2,-0.000001,-0.005707,0.003113,-44.87,-44.06,-47.68,2,0.004514,-0.003601,0.012848,-37.82,-59.97,-62.86,2,0,-0.003693,0.003784,-48.44,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622020,https://wildtrax-aru.s3-accelerate.amazonaws.com/7e0ab6a9-0ec2-4bff-ba5f-5c1a2720ddb2/7276d3bed68443dda3d122c34e2ed0a7.jpg,https://wildtrax-aru.s3-accelerate.amazonaws.com/7e0ab6a9-0ec2-4bff-ba5f-5c1a2720ddb2/5318e14125b54dc58c8f3423c2dc0b19.flac
